run subrun event vtxid Enu_1e1p Eta PT_1e1p AlphaT_1e1p SphB_1e1p PzEnu_1e1p ChargeNearTrunk Q0_1e1p Q3_1e1p Thetas Phis PTRat_1e1p Proton_ThetaReco Proton_PhiReco MinShrFrac MaxShrFrac BjXB_1e1p BjYB_1e1p Proton_Edep Electron_Edep Lepton_ThetaReco Lepton_PhiReco OpenAng Xreco Yreco Zreco MPIDY_muon MPIDY_proton MPIDY_eminus shower_fraction Shower_Consistency EnuQE_lepton EnuQE_proton EnuTrue ccnc scedr POTweight GenieWeight LEEweight label newpi0flag datarun filetag cutLevel nBDTs tvweight0 sigprob0 tvweight1 sigprob1 tvweight2 sigprob2 tvweight3 sigprob3 tvweight4 sigprob4 tvweight5 sigprob5 tvweight6 sigprob6 tvweight7 sigprob7 tvweight8 sigprob8 tvweight9 sigprob9 tvweight10 sigprob10 tvweight11 sigprob11 tvweight12 sigprob12 tvweight13 sigprob13 tvweight14 sigprob14 tvweight15 sigprob15 tvweight16 sigprob16 tvweight17 sigprob17 tvweight18 sigprob18 tvweight19 sigprob19 sigprobavg sigprobmedian sigprobmax sigprob bdtweight
6981 127 6356 0 309.1889740562793 0.6403298377990723 188.34772652012143 1.3966984272148855 272.82125530344337 -236.5794850251126 885.5580444335938 89.20856359252923 264.72115084191444 3.1275277137756348 2.4289679527282715 0.9330663803285156 0.975291907787323 -0.3007071912288666 0.0068085105158388615 0.2857142984867096 2.188357824834263 0.22872513546317283 60.6009635925293 217.28371046375 2.152235746383667 2.128260850906372 2.5526785850524902 194.66116333007812 -104.0788803100586 813.3499755859375 0.8527871370315552 0.03894657641649246 0.7706168293952942 1.9975317375881674 1.2825658423381785 391.64269514788907 529.6273202308897 -99998.0 -9999 -99998.0 1.0408164981568532e+20 1.0 0.0 EXTBNB False 1 ext 0 20.0 0.0 0.0017480222 0.0 0.0016588009 2.0 0.0025136492 2.0 0.0024534923 0.0 0.0024435008 2.0 0.004108692 0.0 0.001210916 0.0 0.0014615182 2.0 0.0033204705 2.0 0.0016785205 0.0 0.0008221035 2.0 0.0015917751 0.0 0.0033498518 2.0 0.002407096 0.0 0.0036050188 2.0 0.0050772014 2.0 0.003335716 0.0 0.0062279645 2.0 0.0015765505 0.0 0.0029865182 0.0028063163510523735 0.0024835707154124975 0.005077201407402754 0.005077201407402754 1.0
6981 70 3534 7 313.34028525644527 0.1519087851047516 200.4160642178082 0.2956672376406239 402.4301594698733 137.05043828652748 268.2460021972656 188.71168020019545 489.9483249095938 2.3620758056640625 3.3268003463745117 0.406549047792293 0.5885621905326843 1.7340006828308105 0.05000000074505806 0.3333333432674408 0.4681445313555239 0.551772096785428 160.1040802001953 121.93190505625 1.773513674736023 -1.5927996635437012 2.3489325046539307 55.20248794555664 21.935955047607422 238.0500030517578 0.7542985677719116 0.01430524606257677 0.0438375286757946 1.9563538965816343 1.06899267643222 180.21479230026534 506.9375260349555 -99998.0 -9999 -99998.0 1.0408164981568532e+20 1.0 0.0 EXTBNB False 1 ext 0 20.0 2.0 0.020907389 2.0 0.01593549 2.0 0.013670916 2.0 0.04882649 2.0 0.024313193 2.0 0.017334046 2.0 0.006956143 2.0 0.007595374 2.0 0.015648592 2.0 0.011356809 2.0 0.0052371616 2.0 0.011813376 2.0 0.010406635 2.0 0.015747765 2.0 0.020491345 2.0 0.020238297 2.0 0.009253896 2.0 0.038629096 0.0 0.017311618 2.0 0.0065669892 0.016891000081637974 0.01564859226346016 0.048826489597558975 0.048826489597558975 1.0
6952 203 10194 4 1574.05043792875 0.21197161078453064 550.5438407671247 2.2710621031296956 3212.383969858871 -1441.6584860194298 0.0 611.2483470703124 1092.5040392934675 3.4772088527679443 1.008217215538025 0.9722824318111075 0.4287303388118744 1.3021317720413208 0.0 0.5214285850524902 6.955063762246805 0.3507480821323131 582.6407470703125 960.1053908584375 3.048478603363037 2.3103489875793457 2.6571571826934814 244.1818389892578 -40.11883544921875 337.70001220703125 0.0 0.0 0.0 1.254275987064458 0.8272090872356102 -894.0279135607742 1108.8723179571903 -99998.0 -9999 -99998.0 1.0408164981568532e+20 1.0 0.0 EXTBNB False 1 ext 0 20.0 2.0 0.07910667 0.0 0.020687716 2.0 0.018968452 2.0 0.08054932 2.0 0.037562497 0.0 0.023787413 0.0 0.04291281 2.0 0.07574238 0.0 0.027617149 0.0 0.01753812 2.0 0.06571524 2.0 0.04873682 2.0 0.067272015 0.0 0.04160924 0.0 0.017410658 0.0 0.028980147 0.0 0.048245877 2.0 0.08429708 2.0 0.025908878 2.0 0.0845593 0.06076533262702552 0.06727201491594315 0.08455929905176163 0.08455929905176163 1.0
6933 45 2293 0 315.1877514821875 0.17348846793174744 133.12665771194077 1.0793587804816083 192.10942222955106 73.0211143758657 349.8718566894531 162.40557363281243 485.08691673320817 2.575056314468384 3.693549156188965 0.3243820485366456 0.44612500071525574 1.0458523035049438 0.8399999737739563 0.8399999737739563 0.7748991710588516 0.493108331523725 133.7979736328125 150.085477849375 2.1289315223693848 -2.6476967334747314 2.48065185546875 236.8658447265625 31.71390151977539 511.45001220703125 0.839670717716217 0.011331518180668354 0.6507396697998047 1.508521965748655 0.6083895992399807 239.984139045483 396.79721806149655 -99998.0 -9999 -99998.0 1.0408164981568532e+20 1.0 0.0 EXTBNB False 1 ext 0 20.0 2.0 0.35263863 0.0 0.30330676 0.0 0.121575944 2.0 0.42648116 0.0 0.14527585 2.0 0.5801918 2.0 0.6041259 0.0 0.22084899 2.0 0.28515407 0.0 0.09522456 0.0 0.23915789 0.0 0.09002147 0.0 0.080951095 0.0 0.20974717 0.0 0.17727973 2.0 0.660905 0.0 0.15736298 0.0 0.20184661 2.0 0.43500018 0.0 0.14136621 0.4777852509702955 0.4350001811981201 0.6609050035476685 0.6609050035476685 1.0
6919 73 3673 0 392.3034184687109 0.15146268904209137 372.7492113013603 0.03843682190286062 2519.27970720335 -221.75289471444603 344.9502258300781 201.98968007812508 316.5689230125689 3.252307176589966 3.1145105361938477 0.9093352422253497 1.0908621549606323 0.8901469707489014 0.6428571343421936 0.6428571343421936 1.5292130059706979 0.28808122642091 173.382080078125 187.61703839058595 2.161444902420044 -2.2243635654449463 3.028459310531616 213.65760803222656 -16.149545669555664 819.4500122070312 0.23226028680801392 0.007334864232689142 0.6392090916633606 1.4199875530558828 0.46078671440449176 319.6472129851192 2136.263474541898 -99998.0 -9999 -99998.0 1.0408164981568532e+20 1.0 0.0 EXTBNB False 1 ext 0 20.0 2.0 0.018768815 0.0 0.011077095 2.0 0.043510746 2.0 0.013182764 2.0 0.026754621 0.0 0.016207336 2.0 0.017001895 2.0 0.012405148 0.0 0.013496606 2.0 0.012824243 2.0 0.020432277 2.0 0.016208293 2.0 0.013094611 0.0 0.016253496 2.0 0.028452052 2.0 0.025100334 2.0 0.009664824 2.0 0.01313477 0.0 0.0150513 2.0 0.015753167 0.019085903962453205 0.016208292916417122 0.04351074621081352 0.04351074621081352 1.0
6853 101 5068 0 270.0664964526757 0.2107330709695816 282.54690346554264 1.6219246626269233 277.3425185842981 -22.555281387883042 243.12615966796875 133.31695821533214 360.85246129789834 3.133103370666504 1.8223166465759277 0.7522036321463909 0.6938811540603638 0.36008358001708984 0.0 0.824999988079071 0.9714649973776344 0.4163458536520368 104.70935821533203 134.05283823734376 2.4392223358154297 2.1824002265930176 2.331782341003418 227.16439819335938 1.316409945487976 381.6000061035156 0.07712304592132568 0.7652644515037537 0.1485690474510193 1.833401640897201 0.6427150646906024 220.76719563096464 436.82379604941184 -99998.0 -9999 -99998.0 1.0408164981568532e+20 1.0 0.0 EXTBNB False 1 ext 0 20.0 2.0 0.10818797 2.0 0.059131123 2.0 0.19508998 2.0 0.16343245 0.0 0.05320409 0.0 0.052228156 2.0 0.059445105 0.0 0.031683583 0.0 0.06324688 2.0 0.03303829 0.0 0.056855284 0.0 0.08408509 2.0 0.082638204 0.0 0.037770245 0.0 0.047971018 2.0 0.12035398 0.0 0.04583395 0.0 0.09603377 2.0 0.08508779 0.0 0.0737382 0.10071165528562334 0.08508779108524323 0.19508998095989227 0.19508998095989227 1.0
6829 179 8954 0 1096.13056762 0.10142023116350174 72.61537993829687 0.7006134124166226 9905.744106865523 -953.3587323965075 310.9429626464844 359.27727773437505 807.0533221950316 3.019874095916748 3.076488494873047 0.45334356072843635 0.9992464780807495 -2.2388057708740234 0.6853352785110474 0.6853352785110474 4.121120762329547 0.30553285894446736 330.669677734375 734.156589885625 2.020627737045288 0.8376829624176025 3.0073044300079346 186.2277374267578 42.62582015991211 583.8499755859375 0.9715094566345215 0.0005469030002132058 0.9487674236297607 1.9227586660005254 0.8454614936500628 -4822.520624769672 2910.5937395284145 -99998.0 -9999 -99998.0 1.0408164981568532e+20 1.0 0.0 EXTBNB False 1 ext 0 20.0 2.0 0.0038200733 2.0 0.008252629 2.0 0.0024180538 2.0 0.007583494 2.0 0.0042435555 2.0 0.005955228 2.0 0.0055332882 2.0 0.005840999 2.0 0.0040579094 2.0 0.0018715184 0.0 0.00214993 2.0 0.0072146533 2.0 0.0046342714 2.0 0.004854899 0.0 0.0046304194 2.0 0.0043652495 2.0 0.004557362 0.0 0.0054123644 2.0 0.0035139886 2.0 0.0023841348 0.004770665121374323 0.004557361826300621 0.008252629078924656 0.008252629078924656 1.0
6787 93 4659 0 283.01873883371087 0.23064617812633514 446.9475758893484 1.292790623918294 2656.6375724979152 -51.3904872322978 499.66485595703125 173.61608388671885 259.2545039704931 2.7320942878723145 2.0618138313293457 0.887853825857502 1.1196893453598022 -0.857169508934021 0.0 0.8550724387168884 0.5153125390878017 0.3816951383089455 145.00848388671875 106.7059549469922 1.6124049425125122 1.2046442031860352 2.028759241104126 100.84539794921875 -103.83869171142578 893.7999877929688 0.9392154812812805 0.11181969195604324 0.0015156124718487263 1.2942757083949779 0.8945734470422908 154.86450568263382 2094.186663632206 -99998.0 -9999 -99998.0 1.0408164981568532e+20 1.0 0.0 EXTBNB False 1 ext 0 20.0 2.0 0.0018637069 2.0 0.0036361942 2.0 0.0030100816 2.0 0.015344816 2.0 0.0038639782 0.0 0.0018507616 2.0 0.0022008407 2.0 0.0022420518 2.0 0.0041417945 2.0 0.006613469 0.0 0.0019541068 2.0 0.0028632842 2.0 0.0072310655 2.0 0.0031777236 2.0 0.0048717386 2.0 0.0048778895 2.0 0.0042406046 2.0 0.023538517 0.0 0.0018690437 0.0 0.0030802402 0.005857359763467684 0.004002886358648539 0.023538516834378242 0.023538516834378242 1.0
6783 229 11493 0 411.75920686554684 0.10081060230731964 316.9346635489476 1.512379905491152 31501.62218795472 -93.74762849313026 0.0 114.77956655273442 246.42340985648 2.1046242713928223 2.2095725536346436 0.7059064615346646 1.2802321910858154 1.0059760808944702 0.0 0.4362744987010956 0.7637542166835904 0.16997875298528226 86.17196655273438 294.2829403128125 0.8243920803070068 -1.2035963535308838 1.7975590229034424 233.11129760742188 68.19318389892578 158.1999969482422 0.0 0.0 0.0 1.867975152184845 0.8534277886187603 360.97123103852135 22661.33246185621 -99998.0 -9999 -99998.0 1.0408164981568532e+20 1.0 0.0 EXTBNB False 1 ext 0 20.0 2.0 0.012193651 0.0 0.010651576 0.0 0.012282406 2.0 0.033357546 2.0 0.017587673 2.0 0.02406911 2.0 0.010700879 0.0 0.02141471 2.0 0.02542752 2.0 0.015997509 0.0 0.020602256 0.0 0.009453165 2.0 0.031238995 2.0 0.011200136 0.0 0.019345293 2.0 0.03261278 2.0 0.01774396 0.0 0.02208196 0.0 0.012780275 0.0 0.012547999 0.021102705123749645 0.01774396002292633 0.03335754573345184 0.03335754573345184 1.0
6776 29 1486 0 289.39645407851555 0.1448788344860077 190.57605233204188 0.16051872443946527 384.2961820696026 145.53111036910468 271.3238525390625 170.02091481933604 452.8550165248817 2.2038514614105225 3.0421597957611084 0.40134064145435155 0.6116434335708618 1.5112793445587158 0.0014285714132711291 0.800000011920929 0.39892800068738327 0.5320440169667422 141.41331481933594 116.67883925917968 1.5922080278396606 -1.5308804512023926 2.200338840484619 38.312103271484375 22.78569793701172 58.650001525878906 0.9165930151939392 0.023729626089334488 0.0022045045625418425 1.6011564798946014 0.13748942823279972 167.9196055527322 479.20604763021265 -99998.0 -9999 -99998.0 1.0408164981568532e+20 1.0 0.0 EXTBNB False 1 ext 0 20.0 0.0 0.2096947 2.0 0.6465487 0.0 0.37409523 2.0 0.64308643 0.0 0.24579604 0.0 0.24085595 0.0 0.26565918 0.0 0.12401892 0.0 0.13003579 0.0 0.15581952 0.0 0.1499588 2.0 0.51391083 2.0 0.21890509 0.0 0.22916836 0.0 0.31510654 0.0 0.16045022 2.0 0.41893885 2.0 0.67235243 0.0 0.1776301 0.0 0.19519271 0.51895705362161 0.5784986317157745 0.6723524332046509 0.6723524332046509 1.0
