1.809782416951514344e-02,1.771762886323757780e-02,1.730464920445237004e-02,1.692950410194440924e-02,1.649315045849066713e-02,1.555880446076437183e-02,1.310716712799946289e-02,1.064840773629081687e-02,8.210756754079451269e-03,5.527135231826951593e-03,2.347888004594845569e-03,9.293336692592197266e-04,1.767933955786437370e-03,4.270938957570902944e-03,6.510754178145925636e-03,8.644070468248740355e-03,1.021694617738825792e-02,1.260130178063779624e-02,1.102310181630374551e-02,5.634246077202839480e-03
1.771762886323757780e-02,1.777880975734495023e-02,1.756685555323110604e-02,1.728428412601076131e-02,1.693481487798614848e-02,1.581104841070498507e-02,1.290394662557327841e-02,9.844753016343455593e-03,6.755866497611059257e-03,3.856161787059657342e-03,5.730915055125731725e-04,-7.885409605146418994e-04,6.518545506309066442e-05,3.180112969860231318e-03,6.070044406368621179e-03,9.600174353282218964e-03,1.213372030739969312e-02,1.538337316291863571e-02,1.456980644411084817e-02,1.017236618782653250e-02
1.730464920445237004e-02,1.756685555323110604e-02,1.755541117476565674e-02,1.743511275088083234e-02,1.728506301071304485e-02,1.625509360467280312e-02,1.331347980412390941e-02,1.018877849906371647e-02,6.988940808612944741e-03,4.050701601736917540e-03,7.134084890331720413e-04,-7.074622027735096366e-04,-5.111710016450932842e-06,2.909350973915334447e-03,5.448541969799447666e-03,8.669622488281930606e-03,1.108520838637223026e-02,1.468196379209236319e-02,1.417110557752254869e-02,1.019320658153353813e-02
1.692950410194440924e-02,1.728428412601076131e-02,1.743511275088083234e-02,1.748890949993590904e-02,1.754859933862536192e-02,1.666663138958386289e-02,1.381606366149507222e-02,1.082030946084561358e-02,7.727294588326570624e-03,4.830039522961508680e-03,1.437836257330115395e-03,-2.646707646192193383e-05,5.868732593463123464e-04,3.182915257837113775e-03,5.215034604777004854e-03,7.825165765082006675e-03,1.000330806942485370e-02,1.387022783634789258e-02,1.344470044092520994e-02,9.527374281775091019e-03
1.649315045849066713e-02,1.693481487798614848e-02,1.728506301071304485e-02,1.754859933862536192e-02,1.792418688878388150e-02,1.731572348458961311e-02,1.467301772288025392e-02,1.194947924778741975e-02,9.118969651700219170e-03,6.347684633751661532e-03,2.861412994663135954e-03,1.188754855749079870e-03,1.515381806705203829e-03,3.531069114267594046e-03,4.736644466061463651e-03,6.434324752074727094e-03,8.403734908733579215e-03,1.285639340061093573e-02,1.272437990464856707e-02,8.986488796198156825e-03
1.555880446076437183e-02,1.581104841070498507e-02,1.625509360467280312e-02,1.666663138958386289e-02,1.731572348458961311e-02,1.718860340252513497e-02,1.520100716041907288e-02,1.325794947265194340e-02,1.119115073036977201e-02,8.772759944068401344e-03,5.419117964707531078e-03,3.489351142574534988e-03,3.354388926582605162e-03,4.167888173918093270e-03,3.938108179642642835e-03,3.535387898978396577e-03,4.335927373577042401e-03,8.448501184498974012e-03,8.080287488940168100e-03,4.141607448128699354e-03
1.310716712799946289e-02,1.290394662557327841e-02,1.331347980412390941e-02,1.381606366149507222e-02,1.467301772288025392e-02,1.520100716041907288e-02,1.447928494199872407e-02,1.398360891635978126e-02,1.333718775543927398e-02,1.166183937072530485e-02,8.916840610986298543e-03,6.896427295716168679e-03,6.284922609166417040e-03,5.508283614733576646e-03,3.539564879713187097e-03,4.921964840958470422e-04,-1.774400915940162887e-04,2.818763530444605946e-03,2.066422234148013529e-03,-1.914188638342432559e-03
1.064840773629081687e-02,9.844753016343455593e-03,1.018877849906371647e-02,1.082030946084561358e-02,1.194947924778741975e-02,1.325794947265194340e-02,1.398360891635978126e-02,1.523900815443686094e-02,1.637583059933640783e-02,1.560384979968632707e-02,1.343846819795795067e-02,1.128912458528196980e-02,1.021189135165045253e-02,7.507617825921297783e-03,3.352855646580824977e-03,-3.056554086746444618e-03,-5.515436508578502525e-03,-3.631440125510562549e-03,-5.030588184977790797e-03,-9.563926841405320789e-03
8.210756754079451269e-03,6.755866497611059257e-03,6.988940808612944741e-03,7.727294588326570624e-03,9.118969651700219170e-03,1.119115073036977201e-02,1.333718775543927398e-02,1.637583059933640783e-02,1.944549549438989722e-02,1.973204874467114275e-02,1.823241201895500763e-02,1.602869459953368964e-02,1.458893108826461726e-02,9.834074464902052559e-03,3.276851098852579663e-03,-6.810184817338756080e-03,-1.113315293005167489e-02,-1.011805710214669883e-02,-1.183861279389429935e-02,-1.673344704604024999e-02
5.527135231826951593e-03,3.856161787059657342e-03,4.050701601736917540e-03,4.830039522961508680e-03,6.347684633751661532e-03,8.772759944068401344e-03,1.166183937072530485e-02,1.560384979968632707e-02,1.973204874467114275e-02,2.084143670016531946e-02,2.007281641171367037e-02,1.807144955691968036e-02,1.649699946074954446e-02,1.066889306527054465e-02,2.850016670382709335e-03,-8.946478595887256968e-03,-1.407833433820072228e-02,-1.333983597864161173e-02,-1.444838042248161418e-02,-1.837612548769840259e-02
2.347888004594845569e-03,5.730915055125731725e-04,7.134084890331720413e-04,1.437836257330115395e-03,2.861412994663135954e-03,5.419117964707531078e-03,8.916840610986298543e-03,1.343846819795795067e-02,1.823241201895500763e-02,2.007281641171367037e-02,2.051226968892296693e-02,1.911996451969937699e-02,1.764459411447153250e-02,1.106172033441223460e-02,2.377496609966792563e-03,-1.076452028686650936e-02,-1.702995417465072436e-02,-1.743978672439244065e-02,-1.749211310963689689e-02,-1.924692170916604203e-02
9.293336692592197266e-04,-7.885409605146418994e-04,-7.074622027735096366e-04,-2.646707646192193383e-05,1.188754855749079870e-03,3.489351142574534988e-03,6.896427295716168679e-03,1.128912458528196980e-02,1.602869459953368964e-02,1.807144955691968036e-02,1.911996451969937699e-02,1.844795601960647416e-02,1.759251444225887195e-02,1.141190414965571887e-02,3.148875007137610146e-03,-9.621417745998480167e-03,-1.604925819536765982e-02,-1.709993423001282195e-02,-1.680139219084945956e-02,-1.763638658173479271e-02
1.767933955786437370e-03,6.518545506309066442e-05,-5.111710016450932842e-06,5.868732593463123464e-04,1.515381806705203829e-03,3.354388926582605162e-03,6.284922609166417040e-03,1.021189135165045253e-02,1.458893108826461726e-02,1.649699946074954446e-02,1.764459411447153250e-02,1.759251444225887195e-02,1.766953829897638384e-02,1.262122265498061280e-02,5.570929499837161750e-03,-5.745360779632431233e-03,-1.146924474337158301e-02,-1.253139277219009889e-02,-1.227597236229186622e-02,-1.328455133946071683e-02
4.270938957570902944e-03,3.180112969860231318e-03,2.909350973915334447e-03,3.182915257837113775e-03,3.531069114267594046e-03,4.167888173918093270e-03,5.508283614733576646e-03,7.507617825921297783e-03,9.834074464902052559e-03,1.066889306527054465e-02,1.106172033441223460e-02,1.141190414965571887e-02,1.262122265498061280e-02,1.171348721026224324e-02,9.857344981948295767e-03,6.570986312739182655e-03,5.978790012355938641e-03,6.712492115264685408e-03,7.013288693284201215e-03,5.669679184284825632e-03
