7.814543668215601091e-02,4.670170746865968947e-02,2.706084941369895497e-02,1.516621407158574505e-02,1.029095908029190390e-02,1.018998792516224820e-02,1.307032706597499941e-02,1.744824631715112193e-02,2.423907078547700780e-02,3.112125081607975893e-02,3.364730659809415242e-02,2.865324980306691027e-02,2.031658271331518786e-02,9.604298256144408463e-03,1.354355053608833747e-03,-7.013532694806277890e-03,-9.678039898364335439e-03,-5.237112317116018705e-03,4.199974151200441472e-03,8.817925799303641399e-03
4.891915307608068336e-02,3.317877220335656990e-02,2.060758614675048395e-02,1.218182111963415221e-02,8.405450669559369828e-03,7.464150368061140718e-03,8.793576006637993103e-03,1.059979634436046710e-02,1.351203217604291136e-02,1.703372315327112557e-02,1.831810925140280044e-02,1.484795878673405602e-02,9.733552565203525825e-03,2.986588909040945906e-03,-1.147190416340676533e-03,-4.757894463618738377e-03,-5.756543606680727607e-03,-2.933353966170767178e-03,2.947501851865572380e-03,6.107040931743897526e-03
2.968719102273392405e-02,2.157999280396102892e-02,1.442247056003385583e-02,9.524773884128784340e-03,7.182558602591293181e-03,6.097086098401812565e-03,6.517139483202440652e-03,7.010389570929685156e-03,7.993940070322067340e-03,9.386507380088114291e-03,9.460031196305146439e-03,6.797404199608381853e-03,3.640081320010178818e-03,-5.588016542062718833e-04,-2.698820020239906317e-03,-4.169973023736346651e-03,-4.358107512688899968e-03,-2.294103525092215830e-03,1.495043420259736452e-03,3.571582801173897419e-03
1.730433155048063248e-02,1.322757101796379758e-02,9.834343920165012493e-03,7.976006248820971534e-03,7.091626132647225848e-03,6.232909880849844472e-03,6.081738249774157681e-03,5.819052263486625652e-03,5.736228766526236048e-03,5.614413090057177383e-03,4.543309410360228152e-03,2.434824230011162390e-03,8.175301906257952198e-04,-1.234078735223275054e-03,-2.046931309906861989e-03,-2.294008689379206656e-03,-1.939010954151909952e-03,-4.800982150575911845e-04,1.522617543643797495e-03,2.445723656170008860e-03
1.199969474293620733e-02,9.318292921981852564e-03,7.531784444407422022e-03,7.189954107130930999e-03,7.183556997469383795e-03,6.706383323074947660e-03,6.396622397096257163e-03,5.924952765871334057e-03,5.547907639805290704e-03,4.839724770023353349e-03,3.268643273823682374e-03,1.595088830185474767e-03,8.796019523606148863e-04,1.562875008579514297e-04,7.663270654571611995e-05,3.030263821180670825e-04,8.893296104889589822e-04,1.914480893118865844e-03,2.784498792110837694e-03,2.863644428929700610e-03
1.180683226997761293e-02,8.298728921601522535e-03,6.431414291179488388e-03,6.352846769680916758e-03,6.732187224683393138e-03,6.962243270828951183e-03,7.002402399357674119e-03,6.945774256601630614e-03,7.083893445913929006e-03,6.719303808996229636e-03,5.419464511872588292e-03,4.286449310169624695e-03,3.937182053569895923e-03,3.883876704086541322e-03,3.894368165145945145e-03,3.651083779754996095e-03,3.864300052996260792e-03,4.239322204847571426e-03,4.227698575108690925e-03,3.483556677771954511e-03
1.488707362036189794e-02,9.666265440693001462e-03,6.856105607995628161e-03,6.199031698295345838e-03,6.414139209448951363e-03,6.981847774408146343e-03,7.434739769295365362e-03,7.910085608839552418e-03,8.735294551830341189e-03,9.049184037230963151e-03,8.241338189172324469e-03,7.202131638893630346e-03,6.551376748333918518e-03,6.097469059980931139e-03,5.587634514082305548e-03,4.616775137159630053e-03,4.506393117055833807e-03,4.876859962228433099e-03,5.122870279865728536e-03,4.420483956279371886e-03
1.947659985125831800e-02,1.149568573603462415e-02,7.350449444729269255e-03,5.936630694609167959e-03,5.936529271837849391e-03,6.891769746071281857e-03,7.863018576248928179e-03,9.078433837158344719e-03,1.090000453916158477e-02,1.216204584774917448e-02,1.198057832903636627e-02,1.097829924265845102e-02,9.837243192561273206e-03,8.707510174461070493e-03,7.369883905683756974e-03,5.364854301003038964e-03,4.889491611244268891e-03,5.453291719088327813e-03,6.296851584034431938e-03,5.858367582689171828e-03
2.644586941198185173e-02,1.439590323204826584e-02,8.317938207634503756e-03,5.852171917815596723e-03,5.552470177143197134e-03,6.968059181825253176e-03,8.586409960051397464e-03,1.076674284807929531e-02,1.392565871844229225e-02,1.643592950001373024e-02,1.700825577175242576e-02,1.594605460861577007e-02,1.407185841816978832e-02,1.195773352527267075e-02,9.470328143423176193e-03,6.061645736711741145e-03,5.121312854471607445e-03,6.036128557097671793e-03,7.791869390973984837e-03,7.774337134903531142e-03
3.342260696160579553e-02,1.786886359725229842e-02,9.670363968686555844e-03,5.730198854531968339e-03,4.852502430245354825e-03,6.547725390988357042e-03,8.785023919433572123e-03,1.185336642698719793e-02,1.621885535569678877e-02,2.003267550149973042e-02,2.152587081314957795e-02,2.037616647768066350e-02,1.765485044824605457e-02,1.433619034966935463e-02,1.073280318168128890e-02,6.077115159878444806e-03,4.717570453455324428e-03,6.070610632081874410e-03,8.959365507463170827e-03,9.586924590353861422e-03
