1.036054945267001620e-02,1.014300208475218609e-02,9.265387104489524600e-03,8.034415649786075253e-03,7.132770048507828045e-03,5.889392653727685070e-03,4.575456593782757653e-03,3.306608770489803846e-03,2.896811482783635556e-03,3.471675718772459542e-03,4.371918334429416263e-03,4.154043203396133761e-03,3.609508641430250915e-03,3.180865324594756190e-03,2.553999503548477594e-03,4.517118570863214860e-03,8.398497919219288788e-03,1.492746792229501102e-02,1.963293379491974286e-02,2.529659635873393250e-02
1.011258766583788063e-02,1.049666044866019721e-02,1.000394799425487202e-02,9.029987258759144056e-03,8.439747139353727390e-03,7.625847345077968638e-03,6.252284120429817474e-03,4.590608497906724893e-03,3.987018252489786183e-03,4.604048105234232260e-03,5.946112527926601665e-03,5.987716263319152639e-03,4.938572344278240045e-03,3.780705724129171646e-03,3.394481441218159638e-03,5.610564701312447528e-03,1.127381241579863969e-02,2.034206160630965335e-02,2.516660226141194737e-02,3.068908618322201826e-02
9.268562819279737089e-03,1.002823693293703258e-02,9.859725026041758766e-03,9.170934802961976801e-03,8.882371194623607177e-03,8.482486731983476455e-03,7.194888191822196993e-03,5.422144392236504830e-03,4.732709187843148028e-03,5.288379466800717174e-03,6.761506473003239467e-03,6.913801170393884567e-03,5.611928312285397596e-03,4.094025042071841938e-03,3.849617728808884393e-03,6.178798300450851801e-03,1.276427353359149697e-02,2.303482377075355067e-02,2.773629367876138951e-02,3.274489034233109969e-02
8.093078883808188170e-03,9.100365111082120081e-03,9.216690836287341065e-03,8.853544052478470872e-03,8.879800647138603314e-03,8.865714346849056654e-03,7.794602111782586093e-03,6.160191906984475996e-03,5.552531172432196432e-03,6.091388073627368623e-03,7.568769746504232926e-03,7.829231173709842381e-03,6.424428792486019772e-03,4.692023889802754075e-03,4.487770282580272850e-03,6.771789662486982220e-03,1.371541055639551900e-02,2.433158849594518891e-02,2.889466617854685032e-02,3.341985836391464515e-02
7.229613814835343481e-03,8.534285015242929276e-03,8.951352214975597313e-03,8.904897857560555713e-03,9.260984901282373269e-03,9.655110112249442114e-03,8.743163852277807332e-03,7.147446367504526818e-03,6.551461418095709706e-03,7.042877089865876364e-03,8.553942493424789018e-03,8.905304813782145140e-03,7.357853715221942571e-03,5.410882838092467492e-03,5.245184148485461731e-03,7.601704689523178064e-03,1.526227411346579507e-02,2.662572174988275808e-02,3.100018530597946353e-02,3.493227115558474039e-02
6.036103546822236057e-03,7.742601546311528998e-03,8.569560740784716926e-03,8.912102705413944143e-03,9.677368318145855575e-03,1.066049268525456895e-02,9.864884569234021877e-03,8.170471617108696072e-03,7.455809958021523097e-03,7.749199872512426042e-03,9.242011767928636976e-03,9.610069098817392366e-03,7.835230413194633342e-03,5.665138041559932697e-03,5.737424789808207200e-03,8.428246807486709791e-03,1.724900681187850962e-02,2.986473526809592383e-02,3.385622025216880604e-02,3.663763592480669823e-02
4.751532343926963449e-03,6.398754348124811517e-03,7.317112275344457920e-03,7.883471012829153940e-03,8.811443195848416010e-03,9.913092709801401767e-03,9.603343809770282374e-03,8.512963508674017965e-03,8.139974509038291894e-03,8.635909112958705530e-03,1.000680144157083985e-02,1.035715759040373336e-02,8.483525794474150103e-03,5.784296223060946852e-03,4.938026852180700012e-03,6.418097659478890112e-03,1.364113570690034249e-02,2.484308003998274977e-02,2.952853696660718424e-02,3.330655355243346966e-02
3.433426829712337737e-03,4.710384936036114689e-03,5.538186997876550118e-03,6.262027359454983011e-03,7.238764783888341353e-03,8.250954775270821079e-03,8.553830067238383378e-03,8.494233250596706919e-03,8.812483596170660877e-03,9.638188696088716839e-03,1.070349882973762635e-02,1.093054693479405398e-02,9.095656160991203582e-03,5.977374257008622425e-03,4.031422234827254647e-03,4.265760270270377644e-03,9.140330555536270093e-03,1.788278449787678373e-02,2.378508676625280815e-02,2.894181719718677201e-02
2.968234338425424119e-03,4.061348687576409218e-03,4.816331758154407394e-03,5.634816092427139683e-03,6.630034100104583404e-03,7.534512608005394449e-03,8.180624051567627827e-03,8.812895020061897733e-03,9.769750451606043148e-03,1.102261277207265862e-02,1.209471208110733664e-02,1.239910733971114065e-02,1.045717656918641360e-02,6.809190858366400215e-03,4.391085472456096248e-03,4.204041206989821491e-03,8.159974113315654129e-03,1.618657491852951158e-02,2.359093983704991376e-02,3.026708545088909602e-02
3.565593445760750074e-03,4.691148117467464594e-03,5.378836378376950118e-03,6.172950912423320023e-03,7.116115092877919011e-03,7.828854590306025957e-03,8.673965992406334688e-03,9.630640808944162731e-03,1.101210464036582459e-02,1.288023411520675642e-02,1.435724623220387478e-02,1.490913478177379771e-02,1.255268763214738986e-02,7.793945035636413998e-03,4.597816932230374722e-03,3.545176245762034998e-03,6.800989161573902167e-03,1.524880057319033533e-02,2.477332558027605866e-02,3.439131719758095618e-02
4.494199815029742417e-03,6.034962752245844227e-03,6.838243768453764956e-03,7.621077164803791680e-03,8.590981238419037255e-03,9.290078780125171284e-03,1.000194138367295829e-02,1.064467400281506569e-02,1.202823279714480831e-02,1.429353442259922308e-02,1.645782474819018279e-02,1.741309273265515684e-02,1.453945594150067751e-02,8.809579565106371093e-03,5.650725359760104191e-03,4.600813372164391790e-03,9.063557401865072333e-03,1.995738299163792723e-02,3.076625347398865423e-02,4.214254526788577954e-02
