1.911738908811367460e-02,1.857942907160784266e-02,1.717188107365679589e-02,1.501039355827944559e-02,1.211920411487866708e-02,8.972433592412532369e-03,5.815573308578863079e-03,2.065155509987870019e-03,-1.457286770422820503e-03,-5.003168239478343951e-03,-7.934400336329456779e-03,-8.246501985224098316e-03,-3.865650989549627558e-03,-1.214121196518857474e-03,4.394245548834423078e-04,2.359439572749711441e-03,5.266168937295087789e-03,9.434280308832823647e-03,9.139366842397187926e-03,4.440315747724370501e-03
1.860184782035296733e-02,1.844117860895364003e-02,1.714396457035580537e-02,1.504727128431978221e-02,1.226219677184190067e-02,9.254714693516519208e-03,6.259134137166496442e-03,2.623622872149057768e-03,-8.425851932061343297e-04,-4.152905842641056895e-03,-6.639881609207641186e-03,-6.749771566380981941e-03,-2.756618364316858107e-03,-1.983244243443577689e-04,1.410321385831043517e-03,3.015671496192276219e-03,4.959377394738809404e-03,7.678510080130049667e-03,7.156284565189924979e-03,2.782924761620834096e-03
1.722772028473371075e-02,1.717625199807223946e-02,1.612319447539271866e-02,1.427296076844754465e-02,1.175892415863160484e-02,8.987668817810203978e-03,6.158689510887014294e-03,2.682350188217439910e-03,-6.858405842894218108e-04,-3.934972988741652911e-03,-6.336654438487080571e-03,-6.464882665769186229e-03,-2.626343893184645770e-03,-1.024360155516710821e-04,1.368707194962609681e-03,2.549793096238366086e-03,4.115126147501035024e-03,6.205899645728411677e-03,5.712893544969580018e-03,2.984064450221710421e-03
1.514238703524330501e-02,1.515245652889560257e-02,1.434324706548041964e-02,1.297290631512075174e-02,1.113813595300472588e-02,8.974748102043406117e-03,6.649289058874228477e-03,3.765489644129227723e-03,1.024678898099592311e-03,-1.532543419940343710e-03,-3.311450737503415613e-03,-3.343714984374396466e-03,1.726802526992989115e-04,2.294517625800109473e-03,2.942651595787164516e-03,3.227182614066869716e-03,3.933254120433838860e-03,5.285770893049985923e-03,5.937202169582067070e-03,6.929406642756078330e-03
1.237067836857709893e-02,1.248061046590969760e-02,1.193607526318179492e-02,1.123210782713914176e-02,1.045651519018411975e-02,9.312136149999336240e-03,7.875661394858339548e-03,6.042041664485377044e-03,4.480179660741965414e-03,3.296565713944819929e-03,2.857202513517183729e-03,3.229070752870418469e-03,6.275175523157436666e-03,7.644304302114189771e-03,6.904213265926110316e-03,5.700563860168769183e-03,4.952587465759381198e-03,5.387415575539010980e-03,7.866799865628814128e-03,1.424250860747275360e-02
9.333198418491688367e-03,9.578618742732901772e-03,9.265495752761603379e-03,9.152904216279808200e-03,9.382324297357762591e-03,9.304571647608294443e-03,8.858509841485343733e-03,8.181386732148278329e-03,7.908063808376540951e-03,8.235007579202159242e-03,9.327206801694238117e-03,1.027958227248617663e-02,1.269006771371101669e-02,1.322684705422815139e-02,1.139135525795154265e-02,9.024476242037922716e-03,7.014104168426447440e-03,6.702460602879381328e-03,1.053166411969851460e-02,2.114933296757670958e-02
6.205169047511760114e-03,6.613947685155593947e-03,6.467895203258283883e-03,6.848492404071132751e-03,7.955644178549254805e-03,8.870584806457342680e-03,9.414513942862605053e-03,9.896384941955964007e-03,1.089629868643980995e-02,1.274489981154879742e-02,1.537542280790498914e-02,1.693590064748746321e-02,1.853504504258250349e-02,1.818848535028137411e-02,1.551317708305151831e-02,1.245255795841692346e-02,9.383818068533602771e-03,8.304421835444289468e-03,1.309570428485426485e-02,2.661124646842928307e-02
2.385524340555000844e-03,2.918755102971088561e-03,2.934788200111108480e-03,3.896292565018708021e-03,6.040678976856884291e-03,8.122733267511743696e-03,9.838958594596818041e-03,1.171963694217810319e-02,1.426786124219913895e-02,1.793689498971534277e-02,2.234180308110788465e-02,2.456246226851956441e-02,2.518572185699289451e-02,2.376538456637071819e-02,2.003739046372693400e-02,1.616479687390506501e-02,1.192872490585408091e-02,1.013665881420053316e-02,1.615467856656216394e-02,3.279799311742044587e-02
-1.284910600194148940e-03,-6.795696947014271197e-04,-5.668364289508839599e-04,9.973126109951424827e-04,4.289255903837451561e-03,7.664953038965261964e-03,1.067432791336848062e-02,1.411594958798918602e-02,1.844868938451967727e-02,2.422750864530005127e-02,3.068975985087650515e-02,3.370056824260239670e-02,3.337953515681127414e-02,3.073147138134732156e-02,2.565545072349929845e-02,2.070580732622059883e-02,1.514131459197535015e-02,1.286455671851600112e-02,2.050157836004917744e-02,4.070020150729129066e-02
-5.078137552311305127e-03,-4.226476836101155168e-03,-4.067950595742317321e-03,-1.862334060460266996e-03,2.740102420757060606e-03,7.621024189940664439e-03,1.217946978982042266e-02,1.746619085366337906e-02,2.391682331620185661e-02,3.234316320616051343e-02,4.149874812811925329e-02,4.559281101858388835e-02,4.405290084390468125e-02,3.990036404420264915e-02,3.320780262840217212e-02,2.704631652238376205e-02,1.953559167594224460e-02,1.613867770232702351e-02,2.571867358820437849e-02,4.991590919535594806e-02
