18957,528,26427,2837.5390625,1.0
18957,528,26409,941.1527709960938,1.0
18957,471,23582,1142.80029296875,1.0
18957,471,23561,751.10986328125,1.0
18957,406,20336,1671.7606201171875,1.0
18957,406,20309,1068.921142578125,1.0
18957,122,6131,585.5089111328125,1.0
18954,425,21259,750.463623046875,1.0
18954,401,20090,750.463623046875,1.0
18954,277,13863,682.0999145507812,1.0
18954,219,10968,848.9189453125,1.0
18954,138,6927,1089.8424072265625,1.0
18954,113,5658,1826.3779296875,1.0
18953,535,26759,1271.1365966796875,1.0
18953,519,26000,2944.53076171875,1.0
18953,519,25979,454.2210388183594,1.0
18953,356,17822,1017.4010009765625,1.0
18953,49,2495,815.546630859375,1.0
18953,49,2479,1354.684326171875,1.0
18951,349,17456,771.0187377929688,1.0
18951,309,15497,2827.080078125,1.0
18951,309,15459,771.0187377929688,1.0
18948,132,6617,1274.9012451171875,1.0
18948,107,5371,2669.364013671875,1.0
18948,39,1972,1252.33154296875,1.0
18948,7,380,1916.403564453125,1.0
18935,323,16158,1804.3345947265625,1.0
18935,76,3805,894.414794921875,1.5231565328249814
18933,318,15910,1126.860107421875,1.0
18933,140,7027,1983.0201416015625,0.9451940342817206
18933,105,5295,1260.2333984375,1.0
18933,105,5290,414.0887756347656,1.0
18933,105,5274,570.8081665039062,1.0
18929,424,21225,1468.2093505859375,1.0
18929,414,20723,2129.275146484375,1.0
18929,402,20120,1714.894775390625,1.0
18929,367,18400,1154.0335693359375,1.0
18929,367,18373,3008.65625,1.0
18929,354,17725,435.2308654785156,1.0
18929,200,10039,1655.383056640625,1.0
18929,200,10007,1159.26611328125,1.0
18929,167,8382,1291.00341796875,1.0
18929,154,7745,848.4037475585938,1.251289246325452
18929,154,7737,2459.075439453125,1.0
18929,140,7018,2613.766845703125,1.0
18929,140,7015,2180.110107421875,1.0
18929,27,1368,1498.510498046875,1.3710023649828478
18929,27,1362,1227.983642578125,1.0
18929,7,395,2927.734130859375,1.0
18923,642,32149,534.0730590820312,1.0
18923,642,32126,424.5381774902344,1.0
18923,528,26432,1164.645751953125,1.0
18923,417,20871,1591.4056396484375,1.0
