[run,subrun,event,Enu_true,newhaspi0]
[10858,74,3719,1108.0154180526733,1.0]
[10858,76,3815,1319.7717666625977,1.0]
[10858,76,3833,1418.5360670089722,1.0]
[10858,76,3838,1714.7891521453857,1.0]
[10858,76,3849,927.0274639129639,1.0]
[10858,77,3883,1303.9777278900146,1.0]
[10858,87,4400,1161.8362665176392,1.0]
[8786,124,6209,922.8461384773254,1.0]
[8786,124,6216,3835.1757526397705,1.0]
[8786,124,6242,4793.0474281311035,1.0]
[8786,124,6247,1448.2157230377197,1.0]
[8786,125,6282,1404.5029878616333,1.0]
[8786,126,6326,1175.5421161651611,1.0]
[8786,127,6370,1274.564266204834,1.0]
[11929,1,66,1144.5224285125732,1.0]
[9527,123,6168,933.6466789245605,1.0]
[9225,125,6256,631.3489675521851,1.0]
[9225,126,6302,898.0152606964111,1.0]
[9225,126,6323,2077.239513397217,1.0]
[9225,126,6337,1258.2769393920898,1.0]
[9592,259,12964,2007.7884197235107,1.0]
[9592,261,13078,1260.6371641159058,1.0]
[11493,45,2253,1594.6263074874878,1.0]
[11493,45,2288,1414.1441583633423,1.0]
[11493,45,2291,901.0964035987854,1.0]
[10960,48,2435,1354.5863628387451,1.0]
[10960,48,2439,1162.319302558899,1.0]
[10960,48,2440,1447.0864534378052,1.0]
[10960,48,2443,1237.999439239502,1.0]
[10960,50,2550,2052.959442138672,1.0]
[10960,51,2587,1084.337830543518,1.0]
[10960,52,2634,1350.4427671432495,1.0]
[9366,275,13773,862.6956343650818,1.0]
[9366,276,13804,1576.5691995620728,1.0]
[9366,276,13811,1090.5853509902954,1.0]
[11741,138,6935,1043.4460639953613,1.0]
[11741,142,7118,1679.560899734497,1.0]
[12392,39,1956,2213.8729095458984,1.0]
[12392,39,1959,1700.6245851516724,1.0]
[12392,39,1972,1030.951738357544,1.0]
[12392,39,1979,2281.2373638153076,1.0]
[12392,39,1983,3153.575897216797,1.0]
[9515,256,12802,1015.5500173568726,1.0]
[9515,256,12820,1127.9056072235107,1.0]
[9515,259,12982,1280.1560163497925,1.0]
[9515,260,13020,908.6812734603882,1.0]
[9515,261,13055,805.9210181236267,1.0]
[9515,262,13116,947.9994773864746,1.0]
[9515,262,13130,698.2949376106262,1.0]
[13618,29,1495,1067.6730871200562,1.0]
[11279,112,5631,618.5530424118042,1.0]
[11279,113,5668,1100.885510444641,1.0]
[11279,113,5679,1196.8499422073364,1.0]
[11279,113,5681,1771.8373537063599,1.0]
[10927,188,9405,1867.5854206085205,1.0]
[10927,188,9433,789.646565914154,1.0]
[10927,188,9449,1528.2058715820312,1.0]
[10929,121,6067,3724.9603271484375,1.0]
[10929,122,6128,5227.755069732666,1.0]
[10929,123,6187,2052.537202835083,1.0]
[12077,3,166,1480.1234006881714,1.0]
[12077,3,172,3724.38383102417,1.0]
[12077,3,182,682.4476718902588,1.0]
[12077,3,190,1754.4476985931396,1.0]
[9362,126,6334,1112.2511625289917,1.0]
[9362,127,6385,1121.5028762817383,1.0]
[9362,128,6416,2895.408868789673,1.0]
[10610,231,11561,1594.773769378662,1.0]
[10610,231,11565,1421.029806137085,1.0]
[10593,71,3552,4273.471832275391,1.0]
[10593,71,3559,3144.712209701538,1.0]
[10593,71,3563,1407.5794219970703,1.0]
[10593,71,3592,1676.1456727981567,1.0]
[10593,88,4407,665.8379435539246,1.0]
[10593,88,4429,1356.2312126159668,1.0]
[9215,117,5865,1043.2119369506836,1.0]
[9215,117,5882,858.1782579421997,1.0]
[9215,117,5887,1104.425311088562,1.0]
[8492,54,2702,1393.7287330627441,1.0]
[8492,54,2711,1611.906886100769,1.0]
[8492,54,2717,711.0205292701721,1.0]
[8492,54,2729,1398.170828819275,1.0]
[8492,54,2732,2958.6477279663086,1.0]
[8492,56,2842,903.6651849746704,1.0]
[8492,57,2883,1465.088963508606,1.0]
[8492,57,2896,1296.3624000549316,1.0]
[9158,51,2557,1559.9819421768188,1.0]
[9158,52,2604,1835.1908922195435,1.0]
[9158,52,2630,1086.728572845459,1.0]
[9158,85,4264,1548.7006902694702,1.0]
[13466,52,2619,1243.9688444137573,1.0]
[13466,52,2622,2613.111734390259,1.0]
[12495,32,1631,2972.7256298065186,1.0]
[12495,32,1635,879.026472568512,1.0]
[12495,32,1640,1417.1417951583862,1.0]
[12495,32,1650,1001.1717081069946,1.0]
[8719,244,12238,1386.7628574371338,1.0]
[8719,244,12244,1279.8124551773071,1.0]
[8719,245,12265,518.0677175521851,1.0]
[8719,245,12296,936.7255568504333,1.0]
[8719,246,12336,1084.6350193023682,1.0]
[8719,246,12350,1609.1939210891724,1.0]
[8682,78,3901,1126.6733407974243,1.0]
[9289,67,3392,982.205331325531,1.0]
[9289,68,3413,3445.2784061431885,1.0]
[9289,69,3467,2171.4065074920654,1.0]
[9289,69,3490,1582.3440551757812,1.0]
[10484,76,3819,1408.5851907730103,1.0]
[10484,76,3844,1278.0835628509521,1.0]
[10484,76,3848,1084.7015380859375,1.0]
[10484,76,3849,1346.9189405441284,1.0]
[10484,77,3856,1183.0207109451294,1.0]
[10484,77,3875,1326.7289400100708,1.0]
[10484,83,4162,1337.355613708496,1.0]
[10484,83,4190,2207.439661026001,1.0]
[10484,83,4197,1726.4573574066162,1.0]
[8543,74,3739,1700.8029222488403,1.0]
[12046,26,1308,1024.8109102249146,1.0]
[12046,26,1327,1653.489589691162,1.0]
[12046,108,5417,3521.9578742980957,1.0]
[12046,108,5420,1574.1103887557983,1.0]
[9619,55,2754,2658.4134101867676,1.0]
[9619,55,2775,1424.6575832366943,1.0]
[9619,56,2809,2151.134967803955,1.0]
[9619,56,2835,1503.2362937927246,1.0]
[9619,56,2846,785.7747673988342,1.0]
[9619,57,2861,1064.3199682235718,1.0]
[9619,58,2907,2614.938259124756,1.0]
[9619,58,2921,979.751706123352,1.0]
[9619,58,2949,1503.2362937927246,1.0]
[11631,97,4887,1335.8334302902222,1.0]
[11631,238,11902,877.8138160705566,1.0]
[11631,238,11946,1347.1070528030396,1.0]
[11981,3,169,1597.975492477417,1.0]
[11981,3,171,1219.3139791488647,1.0]
[11981,3,177,1410.2574586868286,1.0]
[11981,3,187,1117.5426244735718,1.0]
[11981,3,193,1756.120204925537,1.0]
[12084,45,2276,1658.8983535766602,1.0]
[12084,45,2287,2789.849281311035,1.0]
[12084,98,4901,885.9143853187561,1.0]
[12084,98,4919,933.3189129829407,1.0]
[12084,98,4928,958.1213593482971,1.0]
[12084,98,4947,2089.0536308288574,1.0]
[9247,68,3441,1592.5121307373047,1.0]
[9247,70,3548,1122.961401939392,1.0]
[8759,97,4852,1212.8019332885742,1.0]
[8759,99,4965,1611.2339496612549,1.0]
[8759,99,4983,1388.4329795837402,1.0]
[8759,111,5567,1067.8884983062744,1.0]
[11512,23,1180,978.5676598548889,1.0]
[11512,23,1181,2830.7251930236816,1.0]
[8926,4,215,912.8789901733398,1.0]
[8926,4,223,1680.753469467163,1.0]
[8926,5,265,1741.642713546753,1.0]
[8926,6,328,1769.327163696289,1.0]
[8926,8,428,531.6776037216187,1.0]
[8926,8,447,1084.4920873641968,1.0]
[9564,193,9660,1289.2440557479858,1.0]
[9564,193,9694,2030.9147834777832,1.0]
[9564,196,9817,677.0167946815491,1.0]
[9564,196,9841,1901.1563062667847,1.0]
[9564,197,9860,1222.1908569335938,1.0]
[9564,197,9899,1224.5646715164185,1.0]
[9564,198,9904,737.7756237983704,1.0]
[9564,198,9919,1136.4680528640747,1.0]
[9564,276,13805,666.7153835296631,1.0]
[9336,123,6188,2093.3971405029297,1.0]
[9336,124,6210,1142.201542854309,1.0]
[9336,124,6246,2468.3587551116943,1.0]
[9336,125,6282,1075.5163431167603,1.0]
[9336,125,6286,1309.0852499008179,1.0]
[9336,126,6333,1671.1214780807495,1.0]
[9223,17,897,1469.5910215377808,1.0]
[10500,32,1610,1846.6061353683472,1.0]
[10500,33,1660,1706.873059272766,1.0]
[10500,33,1664,828.2801508903503,1.0]
[10480,290,14509,2132.5161457061768,1.0]
[10480,290,14521,1798.462986946106,1.0]
[10480,290,14522,1167.504072189331,1.0]
[10480,291,14575,2227.653741836548,1.0]
[9563,477,23865,1200.3966569900513,1.0]
[9563,478,23909,912.2003316879272,1.0]
[9563,488,24402,1183.2423210144043,1.0]
[13660,105,5259,1459.8132371902466,1.0]
[13660,105,5260,1546.506404876709,1.0]
[10725,119,5966,1367.7233457565308,1.0]
[10725,119,5969,2952.155590057373,1.0]
[9040,17,872,1397.832989692688,1.0]
[9040,18,909,1139.7136449813843,1.0]
[9040,19,980,884.4201564788818,1.0]
[9040,19,985,969.6292281150818,1.0]
[9289,174,8714,1353.8862466812134,1.0]
[9289,174,8718,1454.7297954559326,1.0]
[9289,174,8736,2300.9207248687744,1.0]
[9289,174,8738,1350.2286672592163,1.0]
[9289,188,9442,1213.384509086609,1.0]
[9289,189,9459,1114.8571968078613,1.0]
[9289,189,9469,926.6794323921204,1.0]
[9289,230,11502,512.4968886375427,1.0]
[9289,230,11529,1739.4205331802368,1.0]
[9410,8,401,1250.7070302963257,1.0]
[9410,8,450,1259.0216398239136,1.0]
[12142,97,4855,1665.6990051269531,1.0]
[12142,97,4879,1324.5999813079834,1.0]
[12139,55,2775,932.7886700630188,1.0]
[12139,55,2787,698.1422305107117,1.0]
[12139,55,2794,1775.9979963302612,1.0]
[12139,55,2797,1626.5108585357666,1.0]
[12139,55,2798,1054.2389154434204,1.0]
[8968,66,3319,908.8172912597656,1.0]
[8968,67,3396,1440.8080577850342,1.0]
[8968,69,3473,1103.941798210144,1.0]
[9523,110,5522,665.412962436676,1.0]
[9523,111,5586,1279.9005508422852,1.0]
[9523,115,5789,2913.437604904175,1.0]
[9523,115,5797,1228.9625406265259,1.0]
[8745,57,2859,819.5263147354126,1.0]
[8745,58,2901,1019.2345380783081,1.0]
[8745,58,2911,1104.580044746399,1.0]
[8745,60,3011,2296.222925186157,1.0]
[8584,19,976,1608.5225343704224,1.0]
[8584,22,1132,1209.5565795898438,1.0]
[8584,22,1137,1036.2086296081543,1.0]
[8584,23,1166,1168.5360670089722,1.0]
[8584,23,1185,1050.4063367843628,1.0]
[8584,24,1213,3103.9533615112305,1.0]
[8584,24,1238,1310.5453252792358,1.0]
[8584,25,1278,619.0349459648132,1.0]
[8584,25,1284,2067.9683685302734,1.0]
[8618,3,170,1107.3452234268188,1.0]
[8618,3,186,1606.3690185546875,1.0]
[8618,4,221,842.7545428276062,1.0]
[8618,5,271,639.1370892524719,1.0]
[8618,5,284,1597.8715419769287,1.0]
[12091,183,9196,1171.0537672042847,1.0]
[12091,212,10601,1232.6366901397705,1.0]
[12091,212,10629,2522.841453552246,1.0]
[12091,315,15787,1253.7494897842407,1.0]
[8553,280,14026,1161.5585088729858,1.0]
[8553,282,14119,1159.8950624465942,1.0]
[8553,282,14138,922.7652549743652,1.0]
[8553,284,14206,4034.4996452331543,1.0]
[9545,133,6661,843.6170816421509,1.0]
[9545,134,6705,1075.9730339050293,1.0]
[9545,134,6725,837.5922441482544,1.0]
[10745,250,12526,3657.9432487487793,1.0]
[10745,339,16958,1442.4806833267212,1.0]
[10745,339,16981,1179.4513463974,1.0]
[10745,339,16996,3869.440793991089,1.0]
[10745,339,17000,514.4267678260803,1.0]
[10745,340,17015,1105.371356010437,1.0]
[10745,341,17058,3093.8611030578613,1.0]
[10745,341,17094,1685.2465867996216,1.0]
[10745,342,17105,1380.1161050796509,1.0]
[10745,342,17149,1447.332739830017,1.0]
[10591,240,12032,870.2284097671509,1.0]
[10591,240,12040,2209.6078395843506,1.0]
[10591,241,12071,1355.8677434921265,1.0]
[10591,242,12109,1092.46826171875,1.0]
[8764,103,5160,853.212833404541,1.0]
[8764,103,5187,1038.357138633728,1.0]
[13561,127,6382,4196.786403656006,1.0]
[9477,185,9251,1493.9066171646118,1.0]
[9477,186,9310,1026.139736175537,1.0]
[9477,189,9472,1261.6627216339111,1.0]
[9477,190,9508,2391.1795616149902,1.0]
[9477,190,9546,1340.0352001190186,1.0]
[9238,104,5227,1565.9687519073486,1.0]
[9238,104,5240,1327.1054029464722,1.0]
[9238,105,5252,1926.6797304153442,1.0]
[9238,105,5268,1520.5978155136108,1.0]
[9238,107,5376,1352.3094654083252,1.0]
[10665,235,11759,1495.6848621368408,1.0]
[10665,236,11802,1611.6714477539062,1.0]
[10665,237,11867,1637.013554573059,1.0]
[11071,181,9062,1387.0418071746826,1.0]
[11071,181,9072,681.6065311431885,1.0]
[8893,254,12728,4874.872207641602,1.0]
[8893,255,12782,1103.5155057907104,1.0]
[8748,35,1790,2010.66255569458,1.0]
[8748,45,2262,1338.0776643753052,1.0]
[8748,45,2291,1462.0732069015503,1.0]
[8748,45,2292,1086.4471197128296,1.0]
[8748,47,2393,799.6705174446106,1.0]
[9470,257,12861,3603.675365447998,1.0]
[9470,257,12886,4065.220832824707,1.0]
[9470,259,12969,1428.674340248108,1.0]
[9470,259,12975,1498.956561088562,1.0]
[9470,260,13006,1348.2024669647217,1.0]
[9470,260,13027,1459.0331315994263,1.0]
[10795,201,10071,1958.0484628677368,1.0]
[10795,201,10073,745.0774312019348,1.0]
[10795,201,10077,1962.5920057296753,1.0]
[10795,201,10078,1565.5441284179688,1.0]
[10795,237,11881,645.3408598899841,1.0]
[10591,127,6392,1218.9606428146362,1.0]
[10591,127,6398,1093.680739402771,1.0]
[10591,128,6411,4261.704921722412,1.0]
[10591,149,7458,1761.025071144104,1.0]
[10591,149,7487,1233.5878610610962,1.0]
[10591,149,7488,1363.802433013916,1.0]
[9344,41,2068,1778.9400815963745,1.0]
[9344,41,2078,776.7369747161865,1.0]
[9344,41,2094,934.9108934402466,1.0]
[9344,42,2135,1859.6606254577637,1.0]
[9344,43,2165,1501.8985271453857,1.0]
[9344,44,2205,1183.0705404281616,1.0]
[9344,44,2212,1802.3107051849365,1.0]
[9344,44,2217,991.3749098777771,1.0]
[9344,44,2245,1096.0136651992798,1.0]
[10666,225,11263,1181.4905405044556,1.0]
[10666,225,11297,1316.5074586868286,1.0]
[10666,226,11305,440.16367197036743,1.0]
[10666,226,11321,826.4041543006897,1.0]
[10538,218,10912,3172.557830810547,1.0]
[10538,218,10923,1542.772889137268,1.0]
[11776,65,3257,1089.4516706466675,1.0]
[11776,65,3261,2021.9755172729492,1.0]
[11776,65,3300,1252.4080276489258,1.0]
[11776,133,6684,1581.8885564804077,1.0]
[11776,133,6692,1157.682180404663,1.0]
[9602,550,27504,1250.422716140747,1.0]
[9602,552,27617,2290.757179260254,1.0]
[9602,554,27721,959.9378108978271,1.0]
[9602,555,27776,639.6422386169434,1.0]
[9602,556,27817,2483.625650405884,1.0]
[9602,556,27833,2113.260507583618,1.0]
[9602,556,27850,1742.213487625122,1.0]
[9661,1,52,946.74152135849,1.0]
[9661,2,106,1046.1910963058472,1.0]
[9321,65,3256,1408.1048965454102,1.0]
[9321,65,3270,537.5853180885315,1.0]
[9321,65,3294,1256.4855813980103,1.0]
[9321,66,3343,626.3217329978943,1.0]
[9321,120,6028,738.5404706001282,1.0]
[9321,120,6034,1712.0367288589478,1.0]
[9321,121,6070,733.7397933006287,1.0]
[9321,121,6076,1582.7516317367554,1.0]
[9321,121,6084,1568.7789916992188,1.0]
[13636,10,517,1829.6815156936646,1.0]
[13636,10,518,1275.4398584365845,1.0]
[13636,10,526,669.1244840621948,1.0]
[13636,10,528,668.7202453613281,1.0]
[13636,10,537,905.0809144973755,1.0]
[13636,10,549,1204.2056322097778,1.0]
[13636,10,550,1205.3834199905396,1.0]
[10473,303,15198,1488.7703657150269,1.0]
[10473,304,15223,1551.4764785766602,1.0]
[10473,304,15230,665.2466058731079,1.0]
[10473,304,15247,1360.692024230957,1.0]
[10473,305,15286,1367.4606084823608,1.0]
[10473,305,15297,2173.17271232605,1.0]
[10473,305,15299,1656.2222242355347,1.0]
[10473,306,15329,3211.0683917999268,1.0]
[9586,375,18781,983.121931552887,1.0]
[9586,377,18899,778.8417339324951,1.0]
[9586,378,18916,971.1394906044006,1.0]
[9586,379,18963,819.2744255065918,1.0]
[9586,379,18979,758.3444714546204,1.0]
[9586,379,18982,738.5197877883911,1.0]
[9586,379,18984,910.5168581008911,1.0]
[10432,340,17036,2333.9831829071045,1.0]
[10432,341,17055,1176.8988370895386,1.0]
[10432,341,17076,1027.5834798812866,1.0]
[10432,341,17096,1220.9230661392212,1.0]
[9290,68,3443,1646.8983888626099,1.0]
[9290,68,3444,1714.0856981277466,1.0]
[9290,69,3466,1448.1970071792603,1.0]
[9290,69,3478,1091.9848680496216,1.0]
[9290,69,3491,1668.4962511062622,1.0]
[8626,17,859,778.8122892379761,1.0]
[8626,17,887,790.1901006698608,1.0]
[8626,18,913,2482.999086380005,1.0]
[8626,18,927,1022.6620435714722,1.0]
[8748,70,3536,2389.017105102539,1.0]
[8748,71,3562,1639.4163370132446,1.0]
[8748,71,3576,1278.2063484191895,1.0]
[8748,71,3582,1270.3325748443604,1.0]
[8748,73,3698,2582.345962524414,1.0]
[8748,73,3700,1250.571370124817,1.0]
[8748,74,3738,1411.3166332244873,1.0]
[8912,45,2262,692.9023265838623,1.0]
[8912,45,2264,1235.069990158081,1.0]
[8912,45,2270,1080.237865447998,1.0]
[9215,83,4165,1661.5780591964722,1.0]
[9215,84,4203,881.268560886383,1.0]
[9215,84,4211,1474.9562740325928,1.0]
[9215,84,4217,1109.649658203125,1.0]
[9215,85,4289,4770.932197570801,1.0]
[9064,169,8456,1894.8676586151123,1.0]
[9064,170,8501,1227.165937423706,1.0]
[9064,170,8512,1023.8953828811646,1.0]
[9064,170,8532,955.5026292800903,1.0]
[9064,176,8825,1609.9097728729248,1.0]
[9064,176,8836,3722.1031188964844,1.0]
[9064,177,8895,1049.4722127914429,1.0]
[8738,203,10151,2862.7593517303467,1.0]
[8738,204,10245,1332.9384326934814,1.0]
[8738,205,10265,2662.569284439087,1.0]
[8738,206,10311,1007.7323913574219,1.0]
[8626,41,2072,1115.919828414917,1.0]
[8626,42,2131,546.7013716697693,1.0]
[8626,42,2135,1065.6386613845825,1.0]
[8626,42,2137,1019.7128057479858,1.0]
[11963,126,6304,797.9965806007385,1.0]
[11963,126,6335,691.2385821342468,1.0]
[11963,437,21863,1397.035002708435,1.0]
[11873,26,1333,750.6661415100098,1.0]
[10502,184,9214,1244.598627090454,1.0]
[10502,188,9402,1246.1494207382202,1.0]
[10502,188,9416,962.7060890197754,1.0]
[10502,188,9425,1430.6484460830688,1.0]
[10502,188,9432,3741.166591644287,1.0]
[10502,189,9456,925.8924126625061,1.0]
[10502,189,9459,1230.9330701828003,1.0]
[10502,189,9474,2211.721897125244,1.0]
[10502,189,9495,2204.9689292907715,1.0]
[9332,9,459,1164.9386882781982,1.0]
[9332,10,522,1137.9642486572266,1.0]
[9332,11,555,1824.8437643051147,1.0]
[9332,11,589,1615.468144416809,1.0]
[9332,12,604,1500.646710395813,1.0]
[9332,12,630,1868.1010007858276,1.0]
[9332,13,654,1513.8062238693237,1.0]
[9332,13,692,1171.1314916610718,1.0]
[11186,135,6761,755.9087872505188,1.0]
[11186,135,6774,1737.803339958191,1.0]
[11186,135,6791,1010.6148719787598,1.0]
[9397,4,234,2758.399248123169,1.0]
[9397,4,240,1726.0394096374512,1.0]
[9397,7,352,1451.2252807617188,1.0]
[9397,9,463,2817.723035812378,1.0]
[9397,9,466,718.9427018165588,1.0]
[9397,9,487,1267.8985595703125,1.0]
[11217,20,1012,918.3047413825989,1.0]
[11217,20,1027,1029.846429824829,1.0]
[11500,57,2856,877.3050904273987,1.0]
[11500,57,2887,1465.1094675064087,1.0]
[11500,57,2894,853.6798357963562,1.0]
[10696,224,11229,1705.808162689209,1.0]
[10696,225,11262,1330.8861255645752,1.0]
[10696,225,11283,1653.5595655441284,1.0]
[10696,225,11290,815.2204751968384,1.0]
[10696,225,11297,2686.7077350616455,1.0]
[10696,226,11309,1344.9116945266724,1.0]
[11630,103,5170,1179.9330711364746,1.0]
[11630,113,5651,1440.7004117965698,1.0]
[11630,133,6658,1894.0150737762451,1.0]
[11630,133,6694,956.2129974365234,1.0]
[11630,145,7286,740.7631278038025,1.0]
[11630,171,8571,1573.0162858963013,1.0]
[13565,7,356,4712.709426879883,1.0]
[8894,127,6360,4034.061908721924,1.0]
[9717,125,6283,765.352725982666,1.0]
[9717,126,6303,1234.161376953125,1.0]
[9717,126,6308,710.1882100105286,1.0]
[9717,126,6323,726.2031435966492,1.0]
[9717,127,6368,1282.7348709106445,1.0]
[9717,127,6395,1391.6672468185425,1.0]
[9717,127,6396,1991.7562007904053,1.0]
[9307,0,18,982.7597141265869,1.0]
[9307,3,200,800.4770278930664,1.0]
[9307,4,206,1181.4056634902954,1.0]
[9307,4,229,1095.6459045410156,1.0]
[12534,35,1777,724.3562340736389,1.0]
[12534,35,1780,2882.909059524536,1.0]
[11784,41,2088,1137.0803117752075,1.0]
[10611,30,1509,707.6359391212463,1.0]
[10611,31,1560,3914.614677429199,1.0]
[10611,31,1576,1411.8317365646362,1.0]
[10611,31,1584,1519.6658372879028,1.0]
[10611,32,1643,910.6044769287109,1.0]
[10611,33,1678,1101.6819477081299,1.0]
[9567,142,7133,1369.215965270996,1.0]
[9567,144,7239,5377.795696258545,1.0]
[9567,146,7308,5618.143081665039,1.0]
[13573,11,559,2180.774927139282,1.0]
[13573,11,569,765.3215527534485,1.0]
[13573,11,574,1460.4862928390503,1.0]
[13573,11,581,1077.2476196289062,1.0]
[9640,71,3576,2002.7265548706055,1.0]
[9640,72,3626,1817.9436922073364,1.0]
[9640,72,3642,896.8811631202698,1.0]
[9640,73,3677,1135.6803178787231,1.0]
[8862,84,4206,914.2094254493713,1.0]
[10736,28,1433,1203.8182020187378,1.0]
[10736,29,1455,989.3500804901123,1.0]
[10736,29,1461,1668.250322341919,1.0]
[10736,29,1462,1434.2069625854492,1.0]
[10736,29,1467,1106.2034368515015,1.0]
[10736,29,1486,1088.568925857544,1.0]
[10736,30,1515,1663.2086038589478,1.0]
[10736,30,1529,810.579776763916,1.0]
[10736,30,1540,993.3488965034485,1.0]
[10736,30,1549,4111.778259277344,1.0]
[8784,48,2433,1333.645224571228,1.0]
[8784,49,2472,1497.3368644714355,1.0]
[8784,49,2474,1462.1059894561768,1.0]
[8784,50,2525,1498.1247186660767,1.0]
[8784,50,2529,1955.5811882019043,1.0]
[8784,88,4429,1489.7178411483765,1.0]
[8784,88,4440,1134.205937385559,1.0]
[10870,48,2442,1723.9080667495728,1.0]
[10870,48,2444,1416.081190109253,1.0]
[10870,49,2453,871.0694313049316,1.0]
[10870,50,2525,1807.4449300765991,1.0]
[10432,53,2657,1202.8791904449463,1.0]
[10432,53,2659,1286.354899406433,1.0]
[10432,53,2680,2571.241855621338,1.0]
[10432,53,2692,617.7170276641846,1.0]
[10432,74,3702,1569.6837902069092,1.0]
[10432,74,3704,1094.3281650543213,1.0]
[10432,74,3733,804.3462038040161,1.0]
[10432,75,3761,1641.7553424835205,1.0]
[10432,75,3780,851.2209057807922,1.0]
[10432,75,3790,4262.4101638793945,1.0]
[9087,30,1550,1108.9609861373901,1.0]
[9346,27,1371,1138.1583213806152,1.0]
[9346,29,1460,4523.250579833984,1.0]
[9346,29,1480,1103.6314964294434,1.0]
[9346,30,1513,689.8547410964966,1.0]
[11998,289,14469,1675.42564868927,1.0]
[11998,289,14477,1613.4361028671265,1.0]
[11998,289,14492,2964.29443359375,1.0]
[11998,289,14497,854.5033931732178,1.0]
[10625,237,11875,3549.4556427001953,1.0]
[10625,238,11921,1463.4385108947754,1.0]
[10625,239,11958,716.6092991828918,1.0]
[10625,239,11974,1033.224105834961,1.0]
[10625,239,11987,1500.1420974731445,1.0]
[10625,240,12036,1428.2724857330322,1.0]
[10625,240,12043,1336.424708366394,1.0]
[10625,241,12056,705.4305076599121,1.0]
[10625,241,12066,1545.6829071044922,1.0]
[10625,241,12070,1814.4830465316772,1.0]
[10625,241,12083,4433.836460113525,1.0]
[8874,1,65,905.0648808479309,1.0]
[8874,2,144,1259.594440460205,1.0]
[8874,4,204,925.6487488746643,1.0]
[9195,286,14331,863.5938763618469,1.0]
[9195,286,14340,1636.5536451339722,1.0]
[9195,286,14350,1117.2685623168945,1.0]
[9195,289,14473,641.5846943855286,1.0]
[10883,18,903,1031.487226486206,1.0]
[10883,18,910,5622.858047485352,1.0]
[10883,18,919,2202.8748989105225,1.0]
[10883,18,929,1273.6984491348267,1.0]
[10883,18,934,590.1158452033997,1.0]
[10883,18,947,1011.7844343185425,1.0]
[10883,19,955,1600.0384092330933,1.0]
[10883,19,969,3018.4977054595947,1.0]
[9637,186,9301,1269.9295282363892,1.0]
[9637,229,11452,1699.733853340149,1.0]
[9637,229,11458,735.7338666915894,1.0]
[9637,231,11551,2378.251791000366,1.0]
[9637,231,11570,1292.7770614624023,1.0]
[11726,78,3908,1297.058343887329,1.0]
[9285,20,1029,1525.7596969604492,1.0]
[9285,22,1114,800.5234599113464,1.0]
[9285,22,1149,966.7440056800842,1.0]
[12380,25,1279,2630.4445266723633,1.0]
[12380,25,1285,577.8487324714661,1.0]
[12380,25,1290,825.2025246620178,1.0]
[11716,13,655,3258.474111557007,1.0]
[11716,13,660,1153.2917022705078,1.0]
[11716,13,698,1255.4817199707031,1.0]
[10672,62,3115,1315.4716491699219,1.0]
[10672,62,3135,1568.0527687072754,1.0]
[10672,63,3155,669.0501570701599,1.0]
[10672,63,3174,818.3028697967529,1.0]
[10672,79,3968,513.1321549415588,1.0]
[10672,79,3986,658.2693457603455,1.0]
[8918,229,11476,1038.4268760681152,1.0]
[8918,230,11520,1504.6862363815308,1.0]
[9269,130,6519,1180.288314819336,1.0]
[9269,130,6531,1140.1511430740356,1.0]
[9269,130,6539,1592.761516571045,1.0]
[9269,131,6576,4883.929252624512,1.0]
[11786,110,5510,1543.0948734283447,1.0]
[11786,110,5549,820.5972909927368,1.0]
[12514,96,4843,1683.6153268814087,1.0]
[10683,187,9400,3579.2548656463623,1.0]
[10683,194,9701,463.0787968635559,1.0]
[10683,194,9713,1280.306339263916,1.0]
[10683,194,9730,1601.4149188995361,1.0]
[10683,194,9739,1343.3741331100464,1.0]
[10683,196,9818,1266.1553621292114,1.0]
[10693,287,14367,1529.877781867981,1.0]
[10693,289,14479,1270.005702972412,1.0]
[10693,289,14481,1257.326364517212,1.0]
[10693,289,14487,1604.4150590896606,1.0]
[12075,33,1656,4172.908306121826,1.0]
[12075,33,1657,1961.8881940841675,1.0]
[12075,33,1665,744.811475276947,1.0]
[12075,33,1670,1349.0267992019653,1.0]
[12075,33,1684,1044.7137355804443,1.0]
[9188,132,6616,1571.1538791656494,1.0]
[9188,133,6666,705.1976919174194,1.0]
[8590,75,3758,1681.215763092041,1.0]
[8590,75,3771,3813.2946491241455,1.0]
[8590,75,3782,775.452733039856,1.0]
[8590,75,3796,1470.324158668518,1.0]
[13620,35,1765,1267.893671989441,1.0]
[13620,35,1792,1144.0421342849731,1.0]
[8580,52,2609,1498.4616041183472,1.0]
[8580,52,2640,865.2504086494446,1.0]
[8580,60,3010,4145.47872543335,1.0]
[8580,63,3153,1112.7632856369019,1.0]
[8580,63,3160,3427.7946949005127,1.0]
[8580,63,3197,1328.011393547058,1.0]
[8580,64,3213,6102.747440338135,1.0]
[8749,22,1117,1529.078722000122,1.0]
[8749,24,1205,1172.722339630127,1.0]
[8749,24,1207,1142.9022550582886,1.0]
[8749,24,1213,1412.711262702942,1.0]
[8749,25,1269,1029.2123556137085,1.0]
[8749,25,1291,1232.2826385498047,1.0]
[8749,26,1324,873.7841248512268,1.0]
[10501,51,2595,1057.5213432312012,1.0]
[10501,52,2603,2860.7401847839355,1.0]
[10501,52,2604,1298.2819080352783,1.0]
[13467,195,9775,1220.374584197998,1.0]
[13467,195,9783,811.7496371269226,1.0]
