0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.271016315669185825e-01,-1.097674636653752159e-02,6.606986458897320946e-02,4.166028286702072592e-02,5.646431182307409813e-02,6.757052085866517566e-02,-2.412137870762361483e-02,8.487379534271449755e-04,3.211111127915203256e-02,-1.594578216342855959e-01,-7.306698231927117627e-03
0.000000000000000000e+00,-1.097674636653752159e-02,1.821317229433319293e-02,1.034875830252203650e-02,1.599780952453454946e-02,-2.995674189118581292e-03,2.647981279351428394e-02,-3.526701823264773335e-03,-7.594847960826493945e-03,4.221579721682602870e-02,7.280271836147041847e-04,-7.445054853675176984e-03
0.000000000000000000e+00,6.606986458897320946e-02,1.034875830252203650e-02,2.525345371247462653e-02,1.347630067834676773e-02,9.233995926532094153e-03,4.111860523487701619e-02,-1.229736668386888091e-03,-1.233562404050565948e-02,3.448208625645968889e-02,-2.508621920453112802e-02,3.933592483746400545e-05
0.000000000000000000e+00,4.166028286702072592e-02,1.599780952453454946e-02,1.347630067834676773e-02,3.531064333429033419e-02,4.201863491952855315e-03,1.709261968369177320e-02,-1.267313673237970700e-02,-9.411119259485950864e-03,5.889261102890083754e-02,-3.098001945017563041e-02,-2.789389222173547546e-03
0.000000000000000000e+00,5.646431182307409813e-02,-2.995674189118581292e-03,9.233995926532094153e-03,4.201863491952855315e-03,2.095564710745481327e-02,-9.872266176194749963e-04,-4.426367128766336631e-03,1.192753362488239294e-02,-2.028275793745887637e-02,-2.705427632601030072e-02,-1.538374329999825721e-02
0.000000000000000000e+00,6.757052085866517566e-02,2.647981279351428394e-02,4.111860523487701619e-02,1.709261968369177320e-02,-9.872266176194749963e-04,9.050198257271700741e-02,6.704590049128810250e-03,-3.083745113243669192e-02,8.833968840691081015e-02,-1.945798147345517010e-02,1.679977530115476028e-02
0.000000000000000000e+00,-2.412137870762361483e-02,-3.526701823264773335e-03,-1.229736668386888091e-03,-1.267313673237970700e-02,-4.426367128766336631e-03,6.704590049128810250e-03,1.463348835838112344e-02,-9.133979013084983587e-04,4.846445851818370620e-03,9.607754087342929364e-03,2.012529809175702539e-02
0.000000000000000000e+00,8.487379534271449755e-04,-7.594847960826493945e-03,-1.233562404050565948e-02,-9.411119259485950864e-03,1.192753362488239294e-02,-3.083745113243669192e-02,-9.133979013084983587e-04,3.354489100224100628e-02,-4.660406497355770727e-02,-9.380726008985710435e-03,-2.290302589466533534e-02
0.000000000000000000e+00,3.211111127915203256e-02,4.221579721682602870e-02,3.448208625645968889e-02,5.889261102890083754e-02,-2.028275793745887637e-02,8.833968840691081015e-02,4.846445851818370620e-03,-4.660406497355770727e-02,2.195466034463566807e-01,-6.361574171578397718e-02,6.977996646651807300e-02
0.000000000000000000e+00,-1.594578216342855959e-01,7.280271836147041847e-04,-2.508621920453112802e-02,-3.098001945017563041e-02,-2.705427632601030072e-02,-1.945798147345517010e-02,9.607754087342929364e-03,-9.380726008985710435e-03,-6.361574171578397718e-02,1.450099407340335878e-01,-3.644755852377855321e-02
0.000000000000000000e+00,-7.306698231927117627e-03,-7.445054853675176984e-03,3.933592483746400545e-05,-2.789389222173547546e-03,-1.538374329999825721e-02,1.679977530115476028e-02,2.012529809175702539e-02,-2.290302589466533534e-02,6.977996646651807300e-02,-3.644755852377855321e-02,8.779480036830832057e-02
