6.709980627828127098e-02,3.951349858160563971e-02,1.704095174089466716e-02,6.206207897066643234e-03,-1.475712344848179427e-04,-4.543791794687117476e-03,-4.973846068134621726e-03,-2.919421164231451524e-03,-8.774332893514591447e-03,-1.937093862012791504e-02,-2.673643859570674561e-02,-3.009266459531170779e-02
3.951349858160563971e-02,2.507245560507320378e-02,1.287715811169333133e-02,6.515753047756435955e-03,2.525090152756476539e-03,-5.801436814410992730e-04,-1.445687202476367240e-03,-6.523840325850398031e-04,-4.374944618526365944e-03,-1.070474142263919126e-02,-1.550881244112315219e-02,-1.861139354682017980e-02
1.704095174089466716e-02,1.287715811169333133e-02,9.439234679347270618e-03,6.806634740883678834e-03,4.706843196368556449e-03,2.841708039639951125e-03,1.903603698484986669e-03,1.721154332642970807e-03,-4.062029626269935095e-05,-2.557495659523776645e-03,-5.209799153956588998e-03,-7.748566322760648203e-03
6.206207897066643234e-03,6.515753047756435955e-03,6.806634740883678834e-03,6.301203389438085958e-03,5.475226946577790681e-03,4.283462882867448453e-03,3.156182420186569564e-03,2.380479590961616463e-03,1.026308474900773735e-03,1.716419340218252069e-04,-8.291640035298375195e-04,-2.241892128589488119e-03
-1.475712344848179427e-04,2.525090152756476539e-03,4.706843196368556449e-03,5.475226946577790681e-03,5.585408413549430851e-03,4.964850634376914533e-03,3.827266389563425530e-03,2.797582617897195496e-03,1.692175662806815698e-03,1.642919911540725343e-03,1.619522002576470046e-03,1.196323678181406870e-03
-4.543791794687117476e-03,-5.801436814410992730e-04,2.841708039639951125e-03,4.283462882867448453e-03,4.964850634376914533e-03,4.969895662927488293e-03,4.235302293644654416e-03,3.313380778534746104e-03,2.844244438048780521e-03,3.395403064628369893e-03,3.670436529127301013e-03,3.786364732748528049e-03
-4.973846068134621726e-03,-1.445687202476367240e-03,1.903603698484986669e-03,3.156182420186569564e-03,3.827266389563425530e-03,4.235302293644654416e-03,4.172962304423218950e-03,3.701345007086031830e-03,3.895706782981225944e-03,4.520645353011158718e-03,4.223697206696851690e-03,4.060191737413169043e-03
-2.919421164231451524e-03,-6.523840325850398031e-04,1.721154332642970807e-03,2.380479590961616463e-03,2.797582617897195496e-03,3.313380778534746104e-03,3.701345007086031830e-03,3.667781755144253718e-03,4.183795624848165098e-03,4.435341180354626829e-03,3.446766105258073504e-03,2.866822384972527588e-03
-8.774332893514591447e-03,-4.374944618526365944e-03,-4.062029626269935095e-05,1.026308474900773735e-03,1.692175662806815698e-03,2.844244438048780521e-03,3.895706782981225944e-03,4.183795624848165098e-03,6.254008772122679298e-03,7.618616041350284238e-03,6.459772956136943835e-03,5.466884702078139528e-03
-1.937093862012791504e-02,-1.070474142263919126e-02,-2.557495659523776645e-03,1.716419340218252069e-04,1.642919911540725343e-03,3.395403064628369893e-03,4.520645353011158718e-03,4.435341180354626829e-03,7.618616041350284238e-03,1.107409764486958978e-02,1.126601663998368086e-02,1.078948024143794836e-02
-2.673643859570674561e-02,-1.550881244112315219e-02,-5.209799153956588998e-03,-8.291640035298375195e-04,1.619522002576470046e-03,3.670436529127301013e-03,4.223697206696851690e-03,3.446766105258073504e-03,6.459772956136943835e-03,1.126601663998368086e-02,1.392431367903205867e-02,1.554044150973955644e-02
-3.009266459531170779e-02,-1.861139354682017980e-02,-7.748566322760648203e-03,-2.241892128589488119e-03,1.196323678181406870e-03,3.786364732748528049e-03,4.060191737413169043e-03,2.866822384972527588e-03,5.466884702078139528e-03,1.078948024143794836e-02,1.554044150973955644e-02,2.015289490388377444e-02
