9.030911577775154742e-01,4.197608335342749575e-01,1.828703645999549821e-01,8.347637140865062089e-02,7.217903322661789467e-02,7.023637461977619290e-02,5.007622910579279107e-02,9.772728913104586357e-03,8.080185748518368960e-05,2.664574500534847359e-02,-1.228520795811505369e-02,-1.703423001023186278e-01
4.197608335342749575e-01,2.162262821577323468e-01,9.658527909176785331e-02,3.644485232403230079e-02,2.412373183706359447e-02,2.808202841849825881e-02,2.179220663420002729e-02,6.861069130196255708e-03,4.401464835149553577e-03,4.530741478512500045e-03,-3.556033288631085809e-02,-1.213181288948347591e-01
1.828703645999549821e-01,9.658527909176785331e-02,5.868597433623990584e-02,3.553504102497222206e-02,2.178205160074922486e-02,1.285017780910196507e-02,7.611575436033607422e-03,5.340492688738234482e-03,1.793112584983100289e-03,-8.824717934859144242e-03,-3.136234710369795869e-02,-6.047967422552320144e-02
8.347637140865062089e-02,3.644485232403230079e-02,3.553504102497222206e-02,3.705738119770557448e-02,2.847761202895156968e-02,9.835843639346378287e-03,2.854058044444353175e-03,6.864857095097606256e-03,1.947418308512730793e-03,-6.436326455644209889e-03,-1.003621750125460212e-02,-1.151123633934059316e-02
7.217903322661789467e-02,2.412373183706359447e-02,2.178205160074922486e-02,2.847761202895156968e-02,2.764783608935989997e-02,1.149805575375799360e-02,4.346594691573687705e-03,7.283229181664142501e-03,2.268004104545879446e-03,2.011630054160712736e-03,1.061053349542890635e-02,1.483133846673904965e-02
7.023637461977619290e-02,2.808202841849825881e-02,1.285017780910196507e-02,9.835843639346378287e-03,1.149805575375799360e-02,1.233677008239067105e-02,1.253472462124181896e-02,5.341218079620551479e-03,-1.937999224320021037e-03,3.778798929223870472e-03,9.087494054439981817e-03,1.592066183030665764e-03
5.007622910579279107e-02,2.179220663420002729e-02,7.611575436033607422e-03,2.854058044444353175e-03,4.346594691573687705e-03,1.253472462124181896e-02,1.866580314351781039e-02,7.990808781936096020e-03,-2.909385163259828842e-03,4.016805725345403560e-03,6.793384987870939098e-03,-8.496982211162381129e-03
9.772728913104586357e-03,6.861069130196255708e-03,5.340492688738234482e-03,6.864857095097606256e-03,7.283229181664142501e-03,5.341218079620551479e-03,7.990808781936096020e-03,1.109980685796135846e-02,5.588878081251526589e-03,4.090123366402157942e-03,4.029358368289637747e-03,-3.576872610099215109e-03
8.080185748518368960e-05,4.401464835149553577e-03,1.793112584983100289e-03,1.947418308512730793e-03,2.268004104545879446e-03,-1.937999224320021037e-03,-2.909385163259828842e-03,5.588878081251526589e-03,9.500167973967538898e-03,5.266749028642587691e-03,-2.774271370902481933e-03,-1.299639326915990115e-02
2.664574500534847359e-02,4.530741478512500045e-03,-8.824717934859144242e-03,-6.436326455644209889e-03,2.011630054160712736e-03,3.778798929223870472e-03,4.016805725345403560e-03,4.090123366402157942e-03,5.266749028642587691e-03,1.593310801752382752e-02,2.211833071588387156e-02,6.940929890081903343e-03
-1.228520795811505369e-02,-3.556033288631085809e-02,-3.136234710369795869e-02,-1.003621750125460212e-02,1.061053349542890635e-02,9.087494054439981817e-03,6.793384987870939098e-03,4.029358368289637747e-03,-2.774271370902481933e-03,2.211833071588387156e-02,7.211445819760196885e-02,1.000999584756423200e-01
-1.703423001023186278e-01,-1.213181288948347591e-01,-6.047967422552320144e-02,-1.151123633934059316e-02,1.483133846673904965e-02,1.592066183030665764e-03,-8.496982211162381129e-03,-3.576872610099215109e-03,-1.299639326915990115e-02,6.940929890081903343e-03,1.000999584756423200e-01,2.216707560101759400e-01
