7700,24,1235,1250.430908203125,0.21067563189778893
7690,48,2450,778.1305541992188,0.7236714759279195
7625,90,4529,1512.8951416015625,0.8215395436763849
7522,19,953,1158.1876220703125,0.8922011907708055
7490,9,480,3294.4462890625,0.9218858526426232
7334,3,193,1543.261962890625,0.5967067686937905
7285,55,2793,562.133544921875,1.1904790582627296
7139,51,2575,2624.009521484375,0.22280945942615982
7134,18,946,2256.354248046875,0.1588616926980071
7126,0,48,869.2802734375,1.2191445787655972
7095,16,805,1022.5043334960938,0.7939018461365053
7055,760,38003,1482.481689453125,1.093235843956446
7055,756,37807,743.2357177734375,0.6297390999228212
7055,391,19556,1632.35009765625,0.4061088667074655
7055,326,16343,1803.27783203125,0.5462171201413092
7055,268,13401,1230.0516357421875,0.8971760629788103
7055,34,1715,1071.4244384765625,0.9311816927778549
7054,1982,99142,1124.39111328125,0.9457912828170543
7054,1823,91192,1992.5111083984375,0.11810799676739125
7054,1770,88516,3105.478271484375,0.5946494489317271
7054,1659,82954,1201.0870361328125,0.485056161164793
7054,1588,79449,2131.7421875,0.8309078524619217
7054,1588,79411,813.216796875,1.00224879635357
7054,1588,79409,1760.7442626953125,0.309659494164926
7054,1490,74548,1470.905029296875,0.7284035957937958
7054,1330,66511,1812.851318359375,0.7536083114473936
7054,1306,65322,1038.021484375,1.0549548138413771
7054,1301,65051,1406.333984375,0.7274488712742887
7054,1083,54159,839.5787353515625,1.1385986271382489
7054,900,45003,1189.250244140625,0.3608596029938782
7054,849,42455,841.73583984375,0.2778133574821908
7054,783,39189,960.0472412109375,0.6689870714192885
7054,647,32385,2608.447998046875,0.3274048416319595
7054,639,31990,1448.856689453125,0.5513961684640681
7054,515,25783,1888.041259765625,0.7461709181795577
7054,515,25778,1118.9161376953125,0.7237467204349675
7054,488,24422,970.354248046875,0.5347804657233421
7054,427,21397,1503.151611328125,0.739196002459356
7054,390,19513,5097.1455078125,0.12649637044474304
7054,345,17263,978.9326782226562,0.6689739436452353
7054,105,5274,1676.527587890625,0.5782494668293725
7053,11,551,1588.0576171875,0.9239769197492839
7053,2,124,1665.888671875,0.5695674627626125
7049,1749,87484,1260.1336669921875,0.29420082042463025
7049,1632,81636,1259.1282958984375,1.0282783846627022
7049,1482,74122,1694.1219482421875,0.9017231330914859
7049,1302,65121,1051.8740234375,0.43251113989997214
7049,1201,60086,3473.914794921875,0.19839622195976925
7049,1197,59900,1272.3851318359375,0.9092596700583899
7049,1197,59873,2121.560302734375,0.4764974413762193
7049,1104,55238,892.6604614257812,0.6737267543369041
7049,1104,55228,2026.203125,0.8820165827850831
7049,1004,50216,2140.541748046875,0.3466076793080952
7049,956,47839,1491.2041015625,0.1998515777574288
7049,692,34617,848.5982666015625,1.0547362315275608
7049,628,31437,1373.16455078125,0.12371384805476837
7049,628,31432,671.484619140625,0.7881497499108223
7049,425,21264,1528.2928466796875,1.0458764862605834
7049,204,10246,798.3385620117188,0.8644814160406349
7049,204,10231,1970.810546875,0.11810296902464512
7049,143,7169,1091.464111328125,0.7572488115886535
7048,37,1868,844.732421875,0.5418848810174111
7026,433,21697,1510.3167724609375,0.3348091472739445
7026,331,16581,1594.0009765625,0.7333026484050207
7026,262,13144,2434.176513671875,0.6113890190515219
7026,109,5470,747.485595703125,0.934411138082937
7026,32,1640,2361.171630859375,0.14189901341903188
7026,32,1638,1128.5819091796875,0.11765938232004403
7025,365,18276,1826.5965576171875,0.4402320388396894
7025,201,10058,3571.3115234375,0.2676231630640198
7025,148,7432,625.2941284179688,0.4687754474670405
7023,1734,86720,1477.8646240234375,0.5195784220811668
7023,1730,86520,1272.38916015625,0.7119898598204096
7023,1658,82915,929.4097290039062,0.6857951294502345
7023,1639,81982,961.3356323242188,0.4975490413257436
7023,1639,81967,1454.50048828125,0.7575065974510444
7023,1607,80371,1530.221435546875,0.8275785899287914
7023,1607,80363,1344.16162109375,0.9232435035653666
7023,1607,80361,1401.8470458984375,0.9358756748770419
7023,1585,79256,1149.512939453125,0.9945215053595757
7023,1262,63149,1841.38671875,1.1482031418431857
7023,1262,63140,1002.0394287109375,1.200009060548696
7023,1122,56136,5164.353515625,0.12231278826328529
7023,1056,52835,1939.981689453125,0.5226337158173645
7023,1005,50268,1338.9254150390625,0.7445360562251179
7023,823,41173,639.7312622070312,0.8057968396461969
7023,531,26600,1439.54150390625,0.9021671818247452
7023,479,23994,1215.32080078125,0.11863972541702927
7023,382,19133,1250.6943359375,0.316522977582435
7023,333,16657,1230.6351318359375,0.4679390018830393
7023,75,3768,1901.41943359375,0.21459535897003756
7023,6,310,1105.1561279296875,1.0197748968086526
7022,73,3669,1212.950439453125,0.91072553237346
7022,50,2509,1445.717041015625,0.5306741330102254
7022,47,2391,1505.934814453125,0.6703067887865883
7022,47,2361,795.4942626953125,0.9771281832876553
7021,817,40899,1207.62939453125,1.064306608191702
7021,674,33704,950.0879516601562,0.8522046278788029
7021,645,32270,1125.1265869140625,0.23890198133565832
7021,352,17603,1880.765380859375,0.14399450993547736
7021,212,10635,2186.720703125,0.39401884515028285
7021,153,7670,1975.8155517578125,0.16295003076470338
7020,1949,97482,1059.603759765625,0.8277849415306924
7020,1949,97479,1671.31396484375,1.1974141868181332
7020,1888,94401,815.9782104492188,0.5649890205941257
7020,1620,81024,1315.690673828125,0.27727028854151303
7020,1614,80709,1237.9456787109375,0.11767498185201064
7020,1570,78546,1893.4268798828125,0.3676731470761694
7020,1570,78538,755.5830078125,0.8202062678361706
7020,1429,71457,1404.178955078125,1.1463245249304885
7020,1300,65033,1134.1123046875,0.8024802903083127
7020,965,48289,1843.9454345703125,1.2330959486178994
7020,673,33657,2151.25146484375,1.17166293761941
7020,650,32508,730.9359130859375,0.5101701050737206
7020,633,31679,851.0679931640625,0.6712289375030945
7020,560,28014,1245.4249267578125,0.24211348042977932
7020,257,12857,737.8449096679688,0.9157390204915253
7020,221,11093,888.027099609375,0.4967520702265056
7020,221,11074,977.2706909179688,0.49334604361648415
7020,49,2465,811.31396484375,0.8360753210940566
7020,49,2452,1058.059814453125,0.9655099102414088
7019,261,13071,1264.7891845703125,0.700381391855434
7019,102,5144,847.25146484375,0.7369638436396644
7019,98,4902,2274.515869140625,0.28835749354128315
7019,50,2549,1369.8482666015625,0.8698379230113494
7018,945,47283,2753.767578125,0.5397206070869351
7018,897,44900,1739.7454833984375,0.8474893913245707
7018,897,44855,2105.451171875,1.130096918133468
7018,832,41645,1856.91064453125,0.505776679482683
7018,707,35380,1233.4615478515625,0.8282688692847543
7018,536,26811,1268.4183349609375,0.9489026843041439
7018,265,13268,1289.729736328125,0.5593497657607205
7017,1753,87663,1289.7669677734375,0.43497417995072873
7017,1752,87635,1613.947265625,0.12719303706698382
7017,1732,86637,1702.8553466796875,0.6552017213213648
7017,1287,64392,1341.5833740234375,0.48118069124234286
7017,1287,64385,1576.459228515625,0.44189952124589715
7017,1287,64353,3047.55712890625,1.085315627183965
7017,1269,63477,1909.236083984375,0.18297406849918696
7017,1269,63469,1430.885986328125,0.662951116076831
7017,1208,60403,1041.8221435546875,1.1619810045529628
7017,1171,58562,1323.604736328125,1.224551465582652
7017,1160,58032,810.1361083984375,1.1691206878647598
7017,1124,56248,1071.0601806640625,0.47986782623056057
7017,1073,53700,1977.5435791015625,0.8938982194441651
7017,1068,53449,1486.5802001953125,0.46083175335181625
7017,692,34615,1220.41064453125,0.9627893356996031
7017,683,34153,767.2406005859375,1.2063607677080812
7017,509,25455,1349.5509033203125,1.0373620827153769
7017,273,13664,1610.323486328125,1.1271868609152533
7017,230,11541,1735.1561279296875,0.8633575118890541
7017,112,5613,855.72900390625,0.30487739288238136
7017,57,2872,2146.058837890625,0.7635537309815197
7017,57,2863,1322.45703125,0.682944548816765
7017,55,2800,3477.158935546875,0.1695359956452951
7017,55,2772,4324.1552734375,0.3470613501115547
7017,23,1183,1708.9818115234375,1.14497836905749
7014,1603,80179,1100.0531005859375,0.8412833512676436
7014,1473,73678,1265.7928466796875,1.0981872345367436
7014,1409,70491,1674.2724609375,0.1825426922041824
7014,1334,66710,1368.9566650390625,0.1740218050722835
7014,1236,61834,4143.28076171875,0.9641601906088182
7014,1236,61812,1553.839599609375,0.8896116420814787
7014,1190,59502,1062.2418212890625,0.6985868300469416
7014,898,44943,864.2027587890625,0.3604782050128372
7014,886,44308,1563.525390625,0.30578066828042205
7014,739,36998,1538.086181640625,0.6002985491888065
7014,558,27936,1440.70654296875,0.8035477541269183
7014,511,25599,1418.314697265625,0.8795086795246558
7014,511,25575,1600.140625,0.5692514319710038
7014,426,21345,1470.107421875,0.9440334465662056
7014,292,14645,1037.7325439453125,0.9056970562546172
7014,291,14589,2898.088623046875,0.16537328388554484
7014,267,13365,703.2591552734375,1.2164319466459041
7014,106,5346,927.0452880859375,0.41711812128847225
7014,106,5337,1342.345947265625,0.3359334932153979
7014,64,3238,2115.470947265625,0.3547914882804386
7013,150,7519,1007.6392822265625,1.1799246795978067
7013,90,4526,4328.00439453125,0.4310610198829459
7012,1705,85289,1453.13037109375,0.39939528359942833
