7.098017591070163723e-01,2.499076764018626495e-01,-1.168444191096523754e-01,-2.010933138930962039e-01,-1.974660025381933803e-01,-1.317899140166820526e-01,-8.921747270042094946e-02,-5.694046195758124124e-02,-9.953437981634805087e-02,-7.655121087272805103e-02,-8.031925500223412173e-02,-1.640430926619102781e-01
2.499076764018626495e-01,1.237213173624138046e-01,-2.001325849945055982e-02,-6.151960276827417307e-02,-7.684832078545518474e-02,-5.569969734982325310e-02,-3.833326420348256991e-02,-2.480957633266159257e-02,-4.143722767947824459e-02,-3.699894794016932165e-02,-4.444680424142466446e-02,-7.886971500828779402e-02
-1.168444191096523754e-01,-2.001325849945055982e-02,4.945717429893999040e-02,6.233457428689352653e-02,4.691180467328362469e-02,2.078123988034827341e-02,5.654895197933612269e-03,4.316032883544566531e-03,1.775511243556928548e-02,1.330908108093196464e-02,5.404597249719448812e-03,1.930773882664166274e-02
-2.010933138930962039e-01,-6.151960276827417307e-02,6.233457428689352653e-02,9.556126471321932381e-02,8.460025020495902381e-02,4.228510190033341054e-02,1.513172153627769662e-02,1.163935885433719022e-02,3.487439049594930063e-02,2.734934062730670634e-02,1.581279427435425267e-02,4.011792274249009055e-02
-1.974660025381933803e-01,-7.684832078545518474e-02,4.691180467328362469e-02,8.460025020495902381e-02,8.392191040719962358e-02,4.579630207330875197e-02,1.760657949105320572e-02,1.151779996364281355e-02,3.548774070225201027e-02,2.905684660037978137e-02,2.072330996045613355e-02,4.758809184302133233e-02
-1.317899140166820526e-01,-5.569969734982325310e-02,2.078123988034827341e-02,4.228510190033341054e-02,4.579630207330875197e-02,3.158480683180543702e-02,1.798968876097849917e-02,1.084076528082147071e-02,2.085101464975727334e-02,1.438853931443779578e-02,1.247909446450514923e-02,3.241814089761235057e-02
-8.921747270042094946e-02,-3.833326420348256991e-02,5.654895197933612269e-03,1.513172153627769662e-02,1.760657949105320572e-02,1.798968876097849917e-02,1.956809278714108369e-02,1.554008245518513631e-02,1.270640623971561883e-02,6.307135757201344332e-03,8.281075527086524321e-03,1.759193436807375208e-02
-5.694046195758124124e-02,-2.480957633266159257e-02,4.316032883544566531e-03,1.163935885433719022e-02,1.151779996364281355e-02,1.084076528082147071e-02,1.554008245518513631e-02,1.660464373578684344e-02,1.062500717787352028e-02,3.290159501350915609e-03,1.775539215185363041e-03,4.038608585797341145e-03
-9.953437981634805087e-02,-4.143722767947824459e-02,1.775511243556928548e-02,3.487439049594930063e-02,3.548774070225201027e-02,2.085101464975727334e-02,1.270640623971561883e-02,1.062500717787352028e-02,1.806962200323262296e-02,1.431985352546960577e-02,1.256131086773992767e-02,2.405391001333993459e-02
-7.655121087272805103e-02,-3.699894794016932165e-02,1.330908108093196464e-02,2.734934062730670634e-02,2.905684660037978137e-02,1.438853931443779578e-02,6.307135757201344332e-03,3.290159501350915609e-03,1.431985352546960577e-02,2.326323965613319791e-02,2.969341224202844132e-02,3.625968360854988498e-02
-8.031925500223412173e-02,-4.444680424142466446e-02,5.404597249719448812e-03,1.581279427435425267e-02,2.072330996045613355e-02,1.247909446450514923e-02,8.281075527086524321e-03,1.775539215185363041e-03,1.256131086773992767e-02,2.969341224202844132e-02,4.757825462440965630e-02,5.678487054278128637e-02
-1.640430926619102781e-01,-7.886971500828779402e-02,1.930773882664166274e-02,4.011792274249009055e-02,4.758809184302133233e-02,3.241814089761235057e-02,1.759193436807375208e-02,4.038608585797341145e-03,2.405391001333993459e-02,3.625968360854988498e-02,5.678487054278128637e-02,9.055044927518113296e-02
