run subrun event vtxid Enu_1e1p Eta PT_1e1p AlphaT_1e1p SphB_1e1p PzEnu_1e1p ChargeNearTrunk Q0_1e1p Q3_1e1p Thetas Phis PTRat_1e1p Proton_ThetaReco Proton_PhiReco MinShrFrac MaxShrFrac BjXB_1e1p BjYB_1e1p Proton_Edep Electron_Edep Lepton_ThetaReco Lepton_PhiReco OpenAng Xreco Yreco Zreco MPIDY_muon MPIDY_proton MPIDY_eminus shower_fraction Shower_Consistency EnuQE_lepton EnuQE_proton EnuTrue ccnc scedr POTweight GenieWeight LEEweight label newpi0flag datarun filetag nBDTs tvweight0 sigprob0 tvweight1 sigprob1 tvweight2 sigprob2 tvweight3 sigprob3 tvweight4 sigprob4 tvweight5 sigprob5 tvweight6 sigprob6 tvweight7 sigprob7 tvweight8 sigprob8 tvweight9 sigprob9 tvweight10 sigprob10 tvweight11 sigprob11 tvweight12 sigprob12 tvweight13 sigprob13 tvweight14 sigprob14 tvweight15 sigprob15 tvweight16 sigprob16 tvweight17 sigprob17 tvweight18 sigprob18 tvweight19 sigprob19 sigprobavg sigprobmedian sigprobmax sigprob bdtweight
18953 328 16446 2 529.8672605516015 0.06692320108413696 429.17679851298493 2.8055882101271172 514.4489107536068 -131.09283079221575 352.2109069824219 173.93128469238292 616.0615387200962 2.213080883026123 1.0988147258758545 0.7325780194149337 0.29745250940322876 1.1101068258285522 0.0 0.42138364911079407 1.7731971110096425 0.38823012437761467 145.3236846923828 353.23927585921876 1.9156283140182495 2.208921432495117 1.7698954343795776 226.98410034179688 37.23685073852539 438.8500061035156 0.6391278505325317 0.6908988952636719 0.06648431718349457 1.2627548777483328 0.39743140344438316 796.8316970128958 382.500171970813 717.12255859375 0 1.3578343391418457 1.479535971416405e+21 0.8071032945716818 0.0 numu_pi0 False 3 ccpi0 20.0 1.9992774566473988 0.029168947 0.0 0.040968888 1.9992774566473988 0.028354783 0.0 0.03757054 1.9992774566473988 0.12813526 1.9992774566473988 0.15677986 0.0 0.015793512 0.0 0.03048697 0.0 0.025063233 0.0 0.0417448 0.0 0.044219542 0.0 0.041605406 1.9992774566473988 0.016232276 1.9992774566473988 0.04535717 1.9992774566473988 0.045098882 1.9992774566473988 0.06933036 0.0 0.03871437 0.0 0.04342817 0.0 0.0128960665 0.0 0.050594106 0.0648071919567883 0.0452280268073082 0.15677985548973083 0.15677985548973083 1.0
18931 62 3112 1 651.6469326610155 0.1252063363790512 165.179949857031 0.7885400010253932 276.4818107241656 248.73785145524505 540.2218627929688 267.588312890625 649.9605348226692 1.2381199598312378 2.8245394229888916 0.1804434970091894 0.5566447377204895 2.898261785507202 0.0 0.9913420081138611 0.2804225143137788 0.37612056462314136 238.980712890625 381.3619197703906 0.6814751625061035 0.0737222358584404 1.2205147743225098 62.382225036621094 70.25202941894531 742.4000244140625 0.00966471154242754 0.9978054165840149 0.9824730157852173 1.5173146406202644 0.14656636118723065 452.9701710812731 645.135025125256 831.5193481445312 0 0.7340051531791687 1.479535971416405e+21 0.7255775497062686 0.0 numu_pi0 False 3 ccpi0 20.0 1.9992774566473988 0.101437725 1.9992774566473988 0.07844913 0.0 0.044146355 1.9992774566473988 0.08120797 1.9992774566473988 0.07143543 0.0 0.07184736 1.9992774566473988 0.13654417 1.9992774566473988 0.18081915 1.9992774566473988 0.039382268 1.9992774566473988 0.04784781 1.9992774566473988 0.12608622 1.9992774566473988 0.028845722 1.9992774566473988 0.20485738 1.9992774566473988 0.09275944 1.9992774566473988 0.1495238 0.0 0.13982669 0.0 0.06757739 1.9992774566473988 0.11271508 1.9992774566473988 0.121061064 1.9992774566473988 0.14799383 0.1075603865319863 0.10707640275359154 0.20485737919807434 0.20485737919807434 1.0
18924 121 6065 1 575.099356355078 0.09084334969520569 159.83658304108874 1.863852566048298 66.721693267136 54.45980556548602 448.3602600097656 246.33645131835948 678.6537592307142 1.957621455192566 2.6394529342651367 0.24607942244249012 0.49018594622612 0.43684685230255127 0.0 0.5129870176315308 0.9458810326792011 0.43214853501303 217.72885131835938 326.06620503671877 1.4674354791641235 -2.202606201171875 1.8959383964538574 120.1161880493164 87.60029602050781 792.6500244140625 0.7651341557502747 0.9186515808105469 0.13135112822055817 1.4236265450936325 0.7737475915578124 523.7895997377763 565.2992512432229 1028.053466796875 0 0.6122416853904724 1.479535971416405e+21 0.8275235599500645 0.0 numu_other False 3 ccpi0 20.0 1.9992774566473988 0.14379881 1.9992774566473988 0.12086922 1.9992774566473988 0.2718549 1.9992774566473988 0.1996707 1.9992774566473988 0.55574566 1.9992774566473988 0.24586053 1.9992774566473988 0.3225947 1.9992774566473988 0.13247627 1.9992774566473988 0.58434695 1.9992774566473988 0.25695753 1.9992774566473988 0.11252271 1.9992774566473988 0.3927843 0.0 0.12691945 1.9992774566473988 0.4105117 1.9992774566473988 0.45378098 1.9992774566473988 0.15611449 0.0 0.11117218 1.9992774566473988 0.40902776 1.9992774566473988 0.41334292 1.9992774566473988 0.17368911 0.29755273626910317 0.264406219124794 0.5843469500541687 0.5843469500541687 1.0
18923 346 17315 0 689.3602639614843 0.1409025937318802 326.0029108872586 0.9365482188982542 515.5892838720994 330.4881496770978 331.1669921875 347.7300365234375 732.1325255696275 1.0078814029693604 2.490976572036743 0.3044803855942508 0.5443198680877686 -0.024340808391571045 0.0 0.932584285736084 0.08849261777139542 0.45617926093697203 319.1224365234375 338.9335274380469 0.4635615050792694 -2.515317440032959 0.9508941769599915 163.8178253173828 -67.35940551757812 793.5499877929688 0.8380528092384338 0.9909552931785583 0.12803605198860168 1.3596298854600897 0.2101979951148229 383.1711752390034 786.4703084517369 1455.7584228515625 0 0.4449215829372406 1.479535971416405e+21 0.6738336320196328 0.0 numu_other False 3 ccpi0 20.0 0.0 0.036235716 1.9992774566473988 0.021991948 0.0 0.0258265 0.0 0.020677965 1.9992774566473988 0.041103285 0.0 0.030610632 0.0 0.020286338 0.0 0.021249795 1.9992774566473988 0.056322366 1.9992774566473988 0.039365336 1.9992774566473988 0.07502216 1.9992774566473988 0.023060791 0.0 0.023704244 1.9992774566473988 0.025668053 0.0 0.024891222 0.0 0.016851943 1.9992774566473988 0.07789149 1.9992774566473988 0.10293545 0.0 0.029243996 1.9992774566473988 0.08792566 0.05512865372002125 0.048712825402617455 0.10293544828891754 0.10293544828891754 1.0
18922 418 20947 0 369.9215890093164 0.36208993196487427 166.6655958683548 0.6736832406297381 326.2795320071634 66.85221949581353 751.5107421875 148.97546651611333 400.8100653594735 1.9336611032485962 2.8363993167877197 0.3565100404603044 0.783189594745636 0.16233980655670166 0.0 0.4275861978530884 0.5670730832581807 0.3321667441997176 120.36786651611328 218.24942249320313 1.150471568107605 -2.6740596294403076 1.9020068645477295 209.9651641845703 9.716856002807617 764.4500122070312 0.09732688963413239 0.7945896983146667 0.1872972995042801 1.6274903668183625 0.7622923799629908 288.44753683989376 548.8448702646601 998.3358154296875 0 0.7768277525901794 1.479535971416405e+21 1.1673754341206983 0.0 numu_other False 3 ccpi0 20.0 1.9992774566473988 0.08646241 1.9992774566473988 0.11468993 1.9992774566473988 0.04786968 1.9992774566473988 0.067038015 1.9992774566473988 0.10337896 1.9992774566473988 0.16110617 0.0 0.05915194 0.0 0.050514765 1.9992774566473988 0.14321429 0.0 0.047320955 0.0 0.04523225 1.9992774566473988 0.08820521 0.0 0.055286393 0.0 0.05687518 0.0 0.084346674 1.9992774566473988 0.10624626 1.9992774566473988 0.052508082 1.9992774566473988 0.22912678 1.9992774566473988 0.044699028 0.0 0.06678126 0.10371206762890021 0.09579208493232727 0.22912678122520447 0.22912678122520447 1.0
18910 160 8044 1 506.1550462378124 0.33388981223106384 67.3012783911771 0.3767289309790123 114.39544619026447 35.07236037403305 649.3045043945312 112.20293691406249 356.541096676967 1.6352773904800415 3.218653678894043 0.12339896938364463 0.9169550538063049 0.2683410942554474 0.0 0.9677419066429138 0.6555750405798818 0.19080798715497624 83.5953369140625 391.25540932375 0.7183223962783813 -2.950312614440918 1.6337239742279053 55.63353729248047 87.2931137084961 886.0499877929688 0.978320837020874 0.8072288036346436 0.5708668231964111 1.2166038860542057 0.23452845687717952 470.4508136271009 563.0496013285463 920.5043334960938 0 0.1974097639322281 1.479535971416405e+21 0.7745159215383304 0.0 numu_pipm False 3 ccpi0 20.0 0.0 0.49970126 1.9992774566473988 0.9559908 1.9992774566473988 0.9710499 0.0 0.38617307 1.9992774566473988 0.9387083 0.0 0.29166734 0.0 0.67728966 1.9992774566473988 0.9849258 1.9992774566473988 0.9396821 0.0 0.47985455 0.0 0.6376616 0.0 0.52088636 1.9992774566473988 0.98577476 1.9992774566473988 0.93626785 1.9992774566473988 0.9163843 1.9992774566473988 0.9626649 0.0 0.3554244 1.9992774566473988 0.9586081 0.0 0.6228737 1.9992774566473988 0.96274114 0.9557089046998457 0.958608090877533 0.9857747554779053 0.9857747554779053 1.0
18910 160 8009 1 559.2165548890624 0.040134575217962265 214.52669622988958 2.1855667672654833 112.88466196842556 -17.239616526839313 336.4356689453125 237.06338002929687 682.8569548449733 2.176955461502075 2.395578384399414 0.3680397863476596 0.4024176299571991 -0.25236132740974426 0.0 0.23626373708248138 1.2369349472987161 0.43992409265103893 208.45578002929688 319.45647485976565 1.7745378017425537 2.143217086791992 2.057648181915283 226.7243194580078 -14.724675178527832 272.3500061035156 0.43233171105384827 0.9918021559715271 0.047314174473285675 1.3988797304845408 0.8964939165245002 603.8916009919848 511.7358951681313 783.8853759765625 0 1.0063021183013916 1.479535971416405e+21 0.8326743116541626 0.0 numu_pi0 False 3 ccpi0 20.0 1.9992774566473988 0.058364037 0.0 0.036622256 1.9992774566473988 0.14277144 1.9992774566473988 0.14718516 0.0 0.060125094 0.0 0.075418755 0.0 0.07480924 0.0 0.047094114 1.9992774566473988 0.26983696 1.9992774566473988 0.08785656 0.0 0.07482016 1.9992774566473988 0.1338585 0.0 0.038503334 1.9992774566473988 0.07385846 1.9992774566473988 0.070785604 1.9992774566473988 0.12827156 0.0 0.06676776 1.9992774566473988 0.1796745 0.0 0.031745613 1.9992774566473988 0.09757675 0.12636723200028593 0.12827156484127045 0.269836962223053 0.269836962223053 1.0
18910 79 3982 0 341.6157154541015 0.1577252447605133 313.74234634687883 1.7478982592015988 373.34878491566417 259.2928374509986 508.033935546875 183.5311229492187 474.73555007059656 1.1321651935577393 4.6289472579956055 0.4628266983111603 0.5851505398750305 -1.7096385955810547 0.4255874752998352 0.6000000238418579 0.09040242024035043 0.4785388366206057 154.92352294921875 155.3878925048828 0.5470146536827087 2.919308662414551 0.8120076656341553 111.22740173339844 92.76055145263672 396.04998779296875 0.5822331309318542 0.5966336131095886 0.2825155556201935 2.0015179991476697 1.2851717275490735 189.27393442909147 494.11192776707367 1117.581298828125 0 1.388948917388916 1.479535971416405e+21 0.6858035427915905 0.0 numu_pi0 False 3 ccpi0 20.0 0.0 0.004822771 1.9992774566473988 0.0032790925 1.9992774566473988 0.0036994538 0.0 0.0020900588 0.0 0.0024464643 0.0 0.0021297268 0.0 0.0032492592 0.0 0.0038597095 1.9992774566473988 0.002721495 1.9992774566473988 0.00277765 1.9992774566473988 0.005223425 1.9992774566473988 0.003368035 1.9992774566473988 0.0024397296 0.0 0.0025584677 1.9992774566473988 0.0037011271 1.9992774566473988 0.002910751 0.0 0.0026998431 0.0 0.0024874525 0.0 0.0017823024 0.0 0.0024973764 0.0033467510042505134 0.00327909248881042 0.005223425105214119 0.005223425105214119 1.0
18874 199 9975 0 270.10801570152336 0.4132259488105774 246.7978405245098 1.6891725679821248 291.1902876085449 152.05988032340105 464.9733581542969 146.04744985351573 424.73842824976623 2.018578290939331 1.929281234741211 0.5046843851662327 0.5712824463844299 -2.984314441680908 0.0 0.2319391667842865 0.3858051365181326 0.4970252691380143 117.43984985351562 121.3638658480078 1.4472957849502563 -1.0550332069396973 1.65553879737854 93.68944549560547 16.452238082885742 529.75 0.5414038300514221 0.7862931489944458 0.06390465050935745 2.9661276435125905 0.28032265497364783 170.54416559101765 407.3051579563657 874.09521484375 0 0.363158643245697 1.479535971416405e+21 1.529411968015815 0.0 numu_ccqe False 3 ccpi0 20.0 1.9992774566473988 0.0037598708 0.0 0.0011624625 1.9992774566473988 0.0025689565 0.0 0.002491789 1.9992774566473988 0.0014462975 1.9992774566473988 0.0033740653 0.0 0.004289475 0.0 0.0029360808 1.9992774566473988 0.0018670299 0.0 0.004021166 0.0 0.0041236216 1.9992774566473988 0.0017872569 0.0 0.002807749 0.0 0.002661796 1.9992774566473988 0.0021782573 0.0 0.001375893 1.9992774566473988 0.0031218317 1.9992774566473988 0.003378442 0.0 0.0012652562 1.9992774566473988 0.002063577 0.0025545584969222544 0.0023736068978905678 0.003759870771318674 0.003759870771318674 1.0
18874 194 9713 3 797.9684455074217 0.0577685721218586 439.61238061264874 2.2118884172171627 318.2405863102507 342.60761074013556 453.2309265136719 300.7927501464843 687.5333746866563 0.8191924691200256 1.270621418952942 0.3596412544146656 0.5031583905220032 0.6040475964546204 0.0 0.41619154810905457 0.19225026929571631 0.34870895170601507 272.1851501464844 494.4789953609375 0.31603407859802246 1.874669075012207 0.501232922077179 99.62382507324219 -98.40234375 355.25 0.9121580719947815 0.9963891506195068 0.9602343440055847 1.4704885522617683 1.0277135127821277 538.129232539433 669.1547055064233 1967.2154541015625 0 0.7916458249092102 1.479535971416405e+21 0.7003407636059198 0.0 numu_other False 3 ccpi0 20.0 1.9992774566473988 0.009353946 0.0 0.005872174 1.9992774566473988 0.010826661 1.9992774566473988 0.009989798 1.9992774566473988 0.0073660137 1.9992774566473988 0.009629536 1.9992774566473988 0.013495394 1.9992774566473988 0.0060667424 1.9992774566473988 0.007947843 1.9992774566473988 0.011657461 1.9992774566473988 0.00649666 1.9992774566473988 0.021229357 1.9992774566473988 0.006337285 1.9992774566473988 0.008126208 0.0 0.009676571 0.0 0.004581602 1.9992774566473988 0.014325883 1.9992774566473988 0.007225546 1.9992774566473988 0.0053263465 1.9992774566473988 0.007932503 0.00960783427581191 0.008126207627356052 0.02122935652732849 0.02122935652732849 1.0
