18957,528,26409,941.1527709960938,1.0
18957,493,24693,1389.3248291015625,1.0309885126953635
18957,406,20336,1671.7606201171875,1.0
18957,122,6125,941.1527709960938,1.0
18955,284,14244,2023.0064697265625,1.0
18954,401,20090,750.463623046875,1.0
18954,113,5676,1227.114013671875,1.0
18954,113,5667,1712.8768310546875,1.0
18954,113,5658,1826.3779296875,1.0
18954,99,4959,3926.052001953125,1.0119977259650497
18953,559,27960,1271.1365966796875,1.0
18953,519,25979,454.2210388183594,1.0
18953,495,24768,1445.354736328125,1.0
18953,405,20286,1916.600830078125,1.0
18953,306,15301,2026.0347900390625,0.861393500017838
18953,140,7041,1834.56982421875,1.0
18951,349,17456,771.0187377929688,1.0
18951,309,15497,2827.080078125,1.0
18951,40,2050,605.4114990234375,1.0
18951,6,319,2361.305908203125,1.0
18948,132,6611,3811.423095703125,8.101876051756646
18948,122,6127,2787.45947265625,1.0
18948,84,4209,1068.8017578125,1.0
18941,72,3641,1226.4227294921875,1.0
18935,334,16744,1204.913330078125,1.0
18935,323,16158,1804.3345947265625,1.0
18935,76,3805,894.414794921875,1.5231565328249814
18933,228,11417,2300.414794921875,1.0
18933,140,7027,1983.0201416015625,0.9451940342817206
18933,104,5238,602.1949462890625,1.0
18933,104,5210,938.4581909179688,0.9143819856159525
18929,424,21225,1468.2093505859375,1.0
18929,424,21222,1381.34619140625,1.0
18929,414,20723,2129.275146484375,1.0
18929,367,18373,3008.65625,1.0
18929,354,17733,1201.597900390625,1.0
18929,200,10039,1655.383056640625,1.0
18929,200,10007,1159.26611328125,1.0
18929,163,8170,4006.5322265625,1.0
18929,163,8166,2381.403564453125,1.36613572424095
18929,140,7015,2180.110107421875,1.0
18929,27,1374,3157.08837890625,1.0
18923,642,32126,424.5381774902344,1.0
18923,642,32112,600.143310546875,1.0
18923,541,27093,1705.968017578125,1.0250893426819463
18923,541,27087,1988.3914794921875,1.0
18923,528,26432,1164.645751953125,1.0
18923,417,20871,1591.4056396484375,1.0
18923,396,19839,408.1958923339844,1.0
18923,377,18890,1633.1181640625,1.0
18923,377,18874,1212.2371826171875,1.0
18923,377,18855,1110.42529296875,1.0
