18794,20,1023,5590.70556640625,14.52881832193793
18763,5,274,4819.63623046875,2.6017471449568976
18258,124,6213,3465.426513671875,7.44648180333749
18024,589,29462,1611.9425048828125,0.7264196770811904
17973,22,1144,2849.197265625,1.3532633200251418
17667,97,4860,1581.453125,1.1183213673937968
17237,235,11783,1619.491943359375,0.7291414870812527
16867,206,10336,3138.79931640625,0.7160741315774108
16836,51,2571,1484.8909912109375,0.680641615283436
16432,19,978,1799.7149658203125,0.7099963467254042
16075,314,15733,1401.73876953125,0.9315078706616637
16073,171,8573,4060.0009765625,3.81694670138889
15965,347,17388,805.2277221679688,0.7721332819872142
15167,152,7636,5440.7822265625,0.686413953147732
14772,43,2175,1655.11328125,0.7382527097584444
14159,59,2979,2858.720458984375,0.7833311499354882
14157,193,9677,2939.252197265625,0.6746204835939837
