6.671896841600317984e-02,2.185819451729215102e-02,1.141059205607745410e-02,5.797054883303126224e-03,6.855346755129086006e-03,9.375349213177532753e-03,1.212600728986730492e-02,1.308316133154314477e-02,1.734240522210056404e-03,-1.986160897683395682e-02,-3.417037679954674362e-02,-3.559586465360118496e-02
2.185819451729215102e-02,1.231700726381043144e-02,9.978210724639812942e-03,9.253632271700985845e-03,9.074965951505000600e-03,9.741996835831132767e-03,8.054146303931314019e-03,5.891973401068281019e-03,4.679274729186129640e-03,-6.386282516348011293e-05,-8.126806983199190773e-03,-1.316130440544708603e-02
1.141059205607745410e-02,9.978210724639812942e-03,9.631136009951371535e-03,9.933689913544589689e-03,9.462515593667661373e-03,9.840109765983368409e-03,7.197644134929600049e-03,3.981399560422576450e-03,4.856689395860197891e-03,3.901011600877834704e-03,-2.401566678224845586e-03,-7.541287965952788927e-03
5.797054883303126224e-03,9.253632271700985845e-03,9.933689913544589689e-03,1.147504498355375255e-02,1.107513499211854914e-02,1.045150771853855902e-02,5.761808010189969735e-03,2.474518692158751958e-03,5.878386355395625457e-03,6.691351658108636927e-03,-2.891477045150482031e-04,-6.948673699396300252e-03
6.855346755129086006e-03,9.074965951505000600e-03,9.462515593667661373e-03,1.107513499211854914e-02,1.101891707285193589e-02,1.009752792967103310e-02,4.935387785115088674e-03,1.825480361388578769e-03,5.270293052881378643e-03,5.099841489588108692e-03,-2.346536266840775799e-03,-8.603477312145333886e-03
9.375349213177532753e-03,9.741996835831132767e-03,9.840109765983368409e-03,1.045150771853855902e-02,1.009752792967103310e-02,1.061259043299420286e-02,7.663275058967361150e-03,3.697016340009911736e-03,5.049310311970781236e-03,5.019216790077279597e-03,-8.958930767174360429e-04,-6.010729339928235111e-03
1.212600728986730492e-02,8.054146303931314019e-03,7.197644134929600049e-03,5.761808010189969735e-03,4.935387785115088674e-03,7.663275058967361150e-03,9.935354186020008832e-03,6.472159895918465182e-03,2.918939558952611361e-03,2.421965350454922776e-03,9.313499963119099704e-04,-8.052783426440628459e-04
1.308316133154314477e-02,5.891973401068281019e-03,3.981399560422576450e-03,2.474518692158751958e-03,1.825480361388578769e-03,3.697016340009911736e-03,6.472159895918465182e-03,6.421623961410249590e-03,3.521288803838258132e-03,1.750304819627328517e-03,1.771139493719774453e-04,-1.811558868354451500e-03
1.734240522210056404e-03,4.679274729186129640e-03,4.856689395860197891e-03,5.878386355395625457e-03,5.270293052881378643e-03,5.049310311970781236e-03,2.918939558952611361e-03,3.521288803838258132e-03,1.043347688054770302e-02,1.455721747574888203e-02,1.042566318537097893e-02,2.934890974173568531e-03
-1.986160897683395682e-02,-6.386282516348011293e-05,3.901011600877834704e-03,6.691351658108636927e-03,5.099841489588108692e-03,5.019216790077279597e-03,2.421965350454922776e-03,1.750304819627328517e-03,1.455721747574888203e-02,3.103163954416520570e-02,3.245288759120514704e-02,2.070837862496007625e-02
-3.417037679954674362e-02,-8.126806983199190773e-03,-2.401566678224845586e-03,-2.891477045150482031e-04,-2.346536266840775799e-03,-8.958930767174360429e-04,9.313499963119099704e-04,1.771139493719774453e-04,1.042566318537097893e-02,3.245288759120514704e-02,4.408541132201764662e-02,3.781199286506223278e-02
-3.559586465360118496e-02,-1.316130440544708603e-02,-7.541287965952788927e-03,-6.948673699396300252e-03,-8.603477312145333886e-03,-6.010729339928235111e-03,-8.052783426440628459e-04,-1.811558868354451500e-03,2.934890974173568531e-03,2.070837862496007625e-02,3.781199286506223278e-02,4.260147786429584194e-02
